"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG512 - EQUILIBRIO DE FASES","010000","137","20","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"157","10",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG514 - CIENCIA DOS MATERIAIS","010000","157","5","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"137","20",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG515 - CONTROLE DE PROCESSOS","010000","137","20","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"157","10",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG570 - INSTRUMENTACAO ELETRONICA","010000","139","30","TER","15:00 às 17:00","Amauri Oliveira"
NA,NA,NA,NA,"QUI","15:00 às 17:00","Amauri Oliveira"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG572 - SINAIS E SISTEMAS","010000","139","30","TER","19:00 às 21:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,"QUI","19:00 às 21:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG574 - OTIMIZACAO","010000","139","30","TER","17:00 às 19:00","Luciana Martinez"
NA,NA,NA,NA,"QUI","17:00 às 19:00","Luciana Martinez"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG576 - PROJETO DE CIRCUITOS INTEGRADOS","010000","139","30","TER","17:00 às 19:00","Ana Isabela Araujo Cunha"
NA,NA,NA,NA,"QUI","17:00 às 19:00","Ana Isabela Araujo Cunha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG642 - SISTEMAS INTEGRADOS DE MANUFATURA","010000","145","15","SEG","15:00 às 17:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,"QUA","17:00 às 18:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG647 - SENSORES E INSTRUMENTACAO","010000","145","15","TER","07:00 às 09:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,"QUI","07:00 às 09:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG648 - CONTROLE E AUTOMACAO DE PROCESSOS","010000","145","15","TER","15:00 às 17:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,"QUI","15:00 às 17:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG703 - TEEQ - ENGENHARIA BIOQUIMICA","010000","157","5","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"137","15",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENG709 - TEEQ - ENG DA CONFIABILIDADE DE INSTALACAO DE PROCESSOS","010000","137","15","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
