"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ502 - TEORIAS URBANISTICAS","010000","156","10","QUA","07:55 às 11:35","Docente não informado pelo Departamento"
NA,NA,"136","16",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ503 - TEORIAS DA CIDADE","010000","156","10","SEG","13:55 às 17:35","Jose Carlos Huapaya Espinoza"
NA,NA,"136","16",NA,NA,"Jose Carlos Huapaya Espinoza"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ506 - HISTORIA E TEORIA DA CONSERVACAO E DO RESTAURO","010000","147","20","SEG","13:55 às 17:35","Rodrigo Espinha Baeta"
NA,NA,"156","10",NA,NA,"Rodrigo Espinha Baeta"
NA,NA,"136","10",NA,NA,"Rodrigo Espinha Baeta"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ525 - TECNOLOGIA DA CONSERVACAO E DO RESTAURO II","010000","147","18","TER","07:55 às 09:45","Rosana Munoz"
NA,NA,"156","5",NA,NA,"Rosana Munoz"
NA,NA,"136","5",NA,NA,"Rosana Munoz"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ532 - SEMINARIOS AVANCADOS II","010000","156","20","SEX","13:55 às 17:35","Elyane Lins Correa"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Elyane Lins Correa"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ595 - PARTICIPACAO EM PESQUISA","000100","136","40","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ710 - HISTORIA DAS CIDADES COLONIAIS","010000","156","12","SEG","13:55 às 16:40","Luiz Antonio Fernandes Cardoso"
NA,NA,"136","12",NA,NA,"Luiz Antonio Fernandes Cardoso"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ711 - TEAU - PROGRAMACAO ARQUIT EDIFICACOES DE FUNÇOES COMPLEXAS","010000","156","5","SEX","07:00 às 08:50","Antonio Pedro Alves de Carvalho"
NA,NA,"136","5",NA,NA,"Antonio Pedro Alves de Carvalho"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ739 - TEAU - LABORATORIO DE PAC - PROJETO AUXILIADO P/COMPUTADOR","010100","156","14","TER","13:55 às 15:45","Natalie Johanna Groetelaars"
NA,NA,"136","14",NA,NA,"Natalie Johanna Groetelaars"
NA,NA,"156","14",NA,"15:45 às 18:30","Arivaldo Leao de Amorim"
NA,NA,"136","14",NA,NA,"Arivaldo Leao de Amorim"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ790 - PESQUISA ORIENTADA","010000","156","90","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"136","50",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ791 - TIROCINIO DOCENTE ORIENTADO","000100","156","40","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"136","40",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ARQ794 - TRABALHOS PROGRAMADOS","010000","156","40","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
