"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI001 - ACAO CULT.EM BIBLIOTECONOMIA","010000","303","45","QUI","13:00 às 15:45","Ana Paula de Oliveira Villalobos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI006 - EDITORACAO","010100","303","23","TER","13:55 às 15:45","Katia de Oliveira Rodrigues"
NA,NA,NA,NA,NA,"15:45 às 17:35","Nidia Maria Lienert Lubisco"
NA,"020200","303","22","TER","13:55 às 15:45","Nidia Maria Lienert Lubisco"
NA,NA,NA,NA,NA,"15:45 às 17:35","Katia de Oliveira Rodrigues"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI011 - FUNDAMENTOS DA INFORMAÇÃO","010000","286","5","QUI","14:50 às 18:30","Jaires Oliveira Santos"
NA,NA,"303","60",NA,NA,"Jaires Oliveira Santos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI018 - PLANEJAMENTO DE UNIDADES DE INFORMAÇÃO","010100","303","45","QUA","07:00 às 09:45","Marlene Morbeck Coelho"
NA,NA,NA,NA,NA,"09:45 às 11:35","Marlene Morbeck Coelho"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI023 - GESTÃO DE ARQUIVOS E SERVIÇOS ARQUIVÍSTICOS","010000","317","30","QUA","13:00 às 16:40","Maira Salles de Souza"
NA,NA,"327","5",NA,NA,"Maira Salles de Souza"
NA,"020000","387","5","QUA","18:30 às 22:10","Maira Salles de Souza"
NA,NA,"381","30",NA,NA,"Maira Salles de Souza"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI024 - POLÍTICAS DE ARQUIVOS","010000","317","25","SEG","13:00 às 14:50","Alzira Queiroz Gondim Tude de Sa"
NA,NA,NA,NA,NA,"14:50 às 16:40","Gillian Leandro de Queiroga Lima"
NA,"020000","317","20","SEG","13:00 às 14:50","Gillian Leandro de Queiroga Lima"
NA,NA,"327","5",NA,NA,"Gillian Leandro de Queiroga Lima"
NA,NA,NA,NA,NA,"14:50 às 16:40","Alzira Queiroz Gondim Tude de Sa"
NA,NA,"317","20",NA,NA,"Alzira Queiroz Gondim Tude de Sa"
NA,"030000","381","25","SEG","18:30 às 20:20","Gillian Leandro de Queiroga Lima"
NA,NA,NA,NA,NA,"20:20 às 22:10","Alzira Queiroz Gondim Tude de Sa"
NA,"040000","381","20","SEG","18:30 às 20:20","Alzira Queiroz Gondim Tude de Sa"
NA,NA,"387","2",NA,NA,"Alzira Queiroz Gondim Tude de Sa"
NA,NA,"286","3",NA,NA,"Alzira Queiroz Gondim Tude de Sa"
NA,NA,"381","20",NA,"20:20 às 22:10","Gillian Leandro de Queiroga Lima"
NA,NA,"387","2",NA,NA,"Gillian Leandro de Queiroga Lima"
NA,NA,"286","3",NA,NA,"Gillian Leandro de Queiroga Lima"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI114 - DOCUMENTACAO II","010100","314","20","SEG","08:50 às 10:40","Raquel do Rosario Santos"
NA,NA,"306","20",NA,NA,"Raquel do Rosario Santos"
NA,NA,NA,NA,NA,"10:40 às 12:30","Raquel do Rosario Santos"
NA,NA,"314","20",NA,NA,"Raquel do Rosario Santos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI121 - ARQUIVISTICA","010100","303","25","QUI","07:00 às 08:50","Denise Braga Sampaio"
NA,NA,"310","10",NA,NA,"Denise Braga Sampaio"
NA,NA,"314","15",NA,NA,"Denise Braga Sampaio"
NA,NA,NA,NA,NA,"08:50 às 10:40","Denise Braga Sampaio"
NA,NA,"303","25",NA,NA,"Denise Braga Sampaio"
NA,NA,"310","10",NA,NA,"Denise Braga Sampaio"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICI173 - CONSERVAÇÃO E RESTAURAÇÃO DE DOCUMENTOS","010100","303","45","QUA","07:00 às 08:50","Raymundo das Neves Machado"
