"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ADM001 - INTRODUCÃO À  ADMINISTRACAO","010000","207","50","SEG","07:00 às 08:50","Francesco Bonelli"
NA,NA,NA,NA,"QUA","07:00 às 08:50","Francesco Bonelli"
NA,"020000","113","8","SEG","18:30 às 20:20","Francesco Bonelli"
NA,NA,"580","2",NA,NA,"Francesco Bonelli"
NA,NA,"189","6",NA,NA,"Francesco Bonelli"
NA,NA,"190","1",NA,NA,"Francesco Bonelli"
NA,NA,"313","5",NA,NA,"Francesco Bonelli"
NA,NA,"387","9",NA,NA,"Francesco Bonelli"
NA,NA,"382","10",NA,NA,"Francesco Bonelli"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Francesco Bonelli"
NA,NA,"387","9",NA,NA,"Francesco Bonelli"
NA,NA,"313","5",NA,NA,"Francesco Bonelli"
NA,NA,"580","2",NA,NA,"Francesco Bonelli"
NA,NA,"113","8",NA,NA,"Francesco Bonelli"
NA,NA,"190","1",NA,NA,"Francesco Bonelli"
NA,NA,"189","6",NA,NA,"Francesco Bonelli"
NA,"030000","116","2","SEG","20:20 às 22:10","Francesco Bonelli"
NA,NA,"305","10",NA,NA,"Francesco Bonelli"
NA,NA,"311","1",NA,NA,"Francesco Bonelli"
NA,NA,"190","1",NA,NA,"Francesco Bonelli"
NA,NA,"189","3",NA,NA,"Francesco Bonelli"
NA,NA,"327","12",NA,NA,"Francesco Bonelli"
NA,NA,"308","10",NA,NA,"Francesco Bonelli"
NA,NA,"226","8",NA,NA,"Francesco Bonelli"
NA,NA,"308","10","QUA","20:20 às 22:10","Francesco Bonelli"
NA,NA,"311","1",NA,NA,"Francesco Bonelli"
NA,NA,"226","8",NA,NA,"Francesco Bonelli"
NA,NA,"305","10",NA,NA,"Francesco Bonelli"
NA,NA,"189","3",NA,NA,"Francesco Bonelli"
NA,NA,"116","2",NA,NA,"Francesco Bonelli"
NA,NA,"190","1",NA,NA,"Francesco Bonelli"
NA,NA,"327","12",NA,NA,"Francesco Bonelli"
NA,"040000","305","15","SEG","07:00 às 08:50","Ayana Zanuncio Araujo"
NA,NA,"303","35",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"305","15","QUA","07:00 às 08:50","Ayana Zanuncio Araujo"
NA,NA,"303","35",NA,NA,"Ayana Zanuncio Araujo"
NA,"050000","308","5","SEG","10:40 às 12:30","Antonio Sergio Araujo Fernandes"
NA,NA,"304","45",NA,NA,"Antonio Sergio Araujo Fernandes"
NA,NA,NA,NA,"QUA","10:40 às 12:30","Antonio Sergio Araujo Fernandes"
NA,NA,"308","5",NA,NA,"Antonio Sergio Araujo Fernandes"
NA,"060000","304","50","TER","07:00 às 08:50","Bruno Dantas Michelena"
NA,NA,NA,NA,"QUI","07:00 às 08:50","Bruno Dantas Michelena"
NA,"070000","116","3","TER","20:20 às 22:10","Ayana Zanuncio Araujo"
NA,NA,"382","10",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"303","20",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"113","10",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"116","3","QUI","20:20 às 22:10","Ayana Zanuncio Araujo"
NA,NA,"303","20",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"382","10",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"113","10",NA,NA,"Ayana Zanuncio Araujo"
NA,"080000","380","20","TER","18:30 às 20:20","Ayana Zanuncio Araujo"
NA,NA,"226","8",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"286","3",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"327","5",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"189","3",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"113","6",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,NA,NA,"QUI","18:30 às 20:20","Ayana Zanuncio Araujo"
NA,NA,"286","3",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"226","8",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"327","5",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"380","20",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"189","3",NA,NA,"Ayana Zanuncio Araujo"
NA,"090000","189","1","TER","07:00 às 08:50","Ayana Zanuncio Araujo"
NA,NA,"112","20",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"387","2",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"327","5",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"286","3",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"226","8",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"116","1",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"327","5","QUI","07:00 às 08:50","Ayana Zanuncio Araujo"
NA,NA,"189","1",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"387","2",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"286","3",NA,NA,"Ayana Zanuncio Araujo"
NA,NA,"116","1",NA,NA,"Ayana Zanuncio Araujo"
