"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS003 - PERCEPCAO MUSICAL I","010000","580","1","SEG","11:35 às 12:30","Maria Thereza Pita Gondim"
NA,NA,"506","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"001","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"515","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"514","22",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"506","1","QUA","11:35 às 12:30","Maria Thereza Pita Gondim"
NA,NA,"580","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"515","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"514","22",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"001","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS004 - PERCEPCAO MUSICAL II","010000","507","1","SEG","07:55 às 08:50","Joatan Mendonca do Nascimento"
NA,NA,"514","20",NA,NA,"Joatan Mendonca do Nascimento"
NA,NA,"387","1",NA,NA,"Joatan Mendonca do Nascimento"
NA,NA,"507","1","QUA","07:55 às 08:50","Joatan Mendonca do Nascimento"
NA,NA,"387","1",NA,NA,"Joatan Mendonca do Nascimento"
NA,NA,"514","20",NA,NA,"Joatan Mendonca do Nascimento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS005 - PERCEPCAO MUSICAL III","010000","514","20","SEG","07:55 às 08:50","Pedro Augusto Silva Dias"
NA,NA,NA,NA,"QUA","07:55 às 08:50","Pedro Augusto Silva Dias"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS008 - MUSICA E RITMO","010100","580","5","SEG","10:40 às 12:30","Uira Nogueira de Barros Cairo"
NA,NA,"506","5",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"581","5",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"515","8",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"189","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"581","5","QUA","10:40 às 12:30","Uira Nogueira de Barros Cairo"
NA,NA,"189","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"580","5",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"515","8",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"506","5",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS020 - INSTRUMENTO SUPLEMENTAR I","010001","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"020002","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"030003","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"040004","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"050005","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"060006","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"070007","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"080008","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"090009","508","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,NA,"514","0",NA,NA,"Alexandre Leite de Avila"
NA,"100010","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"110011","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"120012","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"130013","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"140014","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"150015","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"160016","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"170017","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"180018","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"190019","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"200020","514","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"210021","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"220022","514","1","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,"230023","514","0","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,NA,"507","1",NA,NA,"Alexandre Leite de Avila"
