"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS003 - PERCEPÇÃO MUSICAL I","010000","514","23","SEG","11:35 às 12:30","Maria Thereza Pita Gondim"
NA,NA,"104","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"403","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"104","1","QUA","11:35 às 12:30","Maria Thereza Pita Gondim"
NA,NA,"403","1",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,"514","23",NA,NA,"Maria Thereza Pita Gondim"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS004 - PERCEPÇÃO MUSICAL II","010000","580","1","SEG","17:35 às 18:30","Rafael Luis Garbuio"
NA,NA,"514","20",NA,NA,"Rafael Luis Garbuio"
NA,NA,"580","1","QUA","17:35 às 18:30","Rafael Luis Garbuio"
NA,NA,"514","20",NA,NA,"Rafael Luis Garbuio"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS005 - PERCEPÇÃO MUSICAL III","010000","515","1","SEG","07:55 às 08:50","Pedro Augusto Silva Dias"
NA,NA,"580","2",NA,NA,"Pedro Augusto Silva Dias"
NA,NA,"514","17",NA,NA,"Pedro Augusto Silva Dias"
NA,NA,"515","1","QUA","07:55 às 08:50","Pedro Augusto Silva Dias"
NA,NA,"580","2",NA,NA,"Pedro Augusto Silva Dias"
NA,NA,"514","17",NA,NA,"Pedro Augusto Silva Dias"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS008 - MUSICA E RITMO","010100","506","5","SEG","08:50 às 10:40","Uira Nogueira de Barros Cairo"
NA,NA,"189","1",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"385","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"503","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"515","8",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"580","5",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"387","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"515","8","QUA","08:50 às 10:40","Uira Nogueira de Barros Cairo"
NA,NA,"387","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"506","5",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"580","5",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"189","1",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"385","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,"503","2",NA,NA,"Uira Nogueira de Barros Cairo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS020 - INSTRUMENTO SUPLEMENTAR I","010001","222","0","CMB","00:00 às 23:00","Alfredo Jose Moura de Assis"
NA,NA,"514","13",NA,NA,"Alfredo Jose Moura de Assis"
NA,NA,"103","1",NA,NA,"Alfredo Jose Moura de Assis"
NA,NA,"580","1",NA,NA,"Alfredo Jose Moura de Assis"
NA,NA,"104","0",NA,NA,"Alfredo Jose Moura de Assis"
NA,"020002","514","15","CMB","00:00 às 23:00","Alexandre Leite de Avila"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MUS182 - APRECIACAO MUSICAL","010000","508","2","TER","16:40 às 18:30","Laila Andresa Cavalcante Rosa"
NA,NA,"514","2",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"502","2",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"509","2",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"507","10",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"190","2",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"515","5",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"580","5",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"189","1",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"387","2",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"514","2",NA,"18:30 às 19:25","Laila Andresa Cavalcante Rosa"
NA,NA,"515","5",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"509","2",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"580","5",NA,NA,"Laila Andresa Cavalcante Rosa"
NA,NA,"387","2",NA,NA,"Laila Andresa Cavalcante Rosa"
