Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO509 - SEMINARIO GERAL,10000.0,130.0,50.0,QUI,14:50 às 15:45,Amin Bassrei
,,150.0,40.0,,,Amin Bassrei
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO543 - METODOS SISMICOS,10100.0,853.0,8.0,CMB,00:00 às 23:00,Marco Antonio Barsottelli Botelho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO552 - GEOTECTONICA AVANCADA,10000.0,155.0,7.0,QUA,13:55 às 16:40,Luiz Cesar Correa Gomes
,,135.0,8.0,,,Luiz Cesar Correa Gomes
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"GEO599 - SEMINARIOS EM GEOLOGIA MARINHA, COSTEIRA E SEDIMENTAR",10000.0,155.0,7.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,135.0,8.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"GEO601 - SEMINARIOS EM PETROLOGIA, METALOGENESE E EXPLORACAO MINERAL",10000.0,135.0,8.0,CMB,00:00 às 23:00,Angela Beatriz de Menezes Leal
,,155.0,7.0,,,Angela Beatriz de Menezes Leal
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"GEO605 - SEMINARIOS GEOLOGIA AMB, HIDROGEOLOGIA E RECURSOS HIDRICOS",10000.0,135.0,8.0,CMB,00:00 às 23:00,Jose Maria Landim Dominguez
,,155.0,7.0,,,Jose Maria Landim Dominguez
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO609 - RECURSOS HIDRICOS - ASPECTOS QUALI-QUANTITATIVOS,10100.0,135.0,8.0,CMB,00:00 às 23:00,Luiz Rogerio Bastos Leal
,,155.0,7.0,,,Luiz Rogerio Bastos Leal
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO628 - PROC DE SEDIMENT E FORMACAO DE DEPOSITOS MINERAIS METALICOS,10100.0,135.0,7.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,155.0,7.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO655 - MICROPALEONTOLOGIA,10100.0,135.0,8.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,155.0,7.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO664 - INVERSAO DE DADOS GEOFISICOS,10100.0,150.0,30.0,TER,07:55 às 09:45,Amin Bassrei
,,130.0,30.0,,,Amin Bassrei
,,,,QUI,07:55 às 09:45,Amin Bassrei
,,150.0,30.0,,,Amin Bassrei
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GEO677 - ANALISE INTEGRADA DO MEIO AMBIENTE,10000.0,166.0,10.0,SEG,13:55 às 16:40,Marco Antonio Tomasoni
,,138.0,20.0,,,Marco Antonio Tomasoni
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
