Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FIS005 - MECANICA GERAL TEORICA I,10100.0,108.0,20.0,SEG,13:00 às 14:50,Frederico Vasconcelos Prudente
,,181.0,15.0,,,Frederico Vasconcelos Prudente
,,,,QUA,13:00 às 14:50,Frederico Vasconcelos Prudente
,,108.0,20.0,,,Frederico Vasconcelos Prudente
,,,,SEX,13:00 às 14:50,Frederico Vasconcelos Prudente
,,181.0,15.0,,,Frederico Vasconcelos Prudente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FIS006 - MECANICA GERAL TEORICA II,10100.0,108.0,20.0,SEG,07:00 às 08:50,Esdras Santana dos Santos
,,181.0,2.0,,,Esdras Santana dos Santos
,,,,QUA,07:00 às 08:50,Esdras Santana dos Santos
,,108.0,20.0,,,Esdras Santana dos Santos
,,181.0,2.0,SEX,07:00 às 08:50,Esdras Santana dos Santos
,,108.0,20.0,,,Esdras Santana dos Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FIS007 - TERMODINAMICA,10100.0,108.0,20.0,TER,10:40 às 12:30,Roberto Rivelino de Melo Moreno
,,181.0,5.0,,,Roberto Rivelino de Melo Moreno
,,108.0,20.0,QUI,10:40 às 12:30,Roberto Rivelino de Melo Moreno
,,181.0,5.0,,,Roberto Rivelino de Melo Moreno
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FIS100 - INTRODUCAO A MECANICA ESTATISTICA,10100.0,108.0,15.0,TER,10:40 às 12:30,Jose Garcia Vivas Miranda
,,181.0,10.0,,,Jose Garcia Vivas Miranda
,,108.0,15.0,QUI,09:45 às 12:30,Jose Garcia Vivas Miranda
,,181.0,10.0,,,Jose Garcia Vivas Miranda
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FIS101 - ESTRUTURA DA MATERIA I,10100.0,181.0,12.0,SEG,18:30 às 20:20,Ricardo dos Reis Teixeira Marinho
,,,,QUA,18:30 às 20:20,Thierry Jacques Lemaire
,,,,SEX,18:30 às 20:20,Thierry Jacques Lemaire
,10200.0,108.0,12.0,SEG,14:50 às 16:40,Ricardo dos Reis Teixeira Marinho
,,,,QUA,18:30 às 20:20,Thierry Jacques Lemaire
,,,,SEX,18:30 às 20:20,Thierry Jacques Lemaire
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FIS103 - INTRODUCAO MECANICA QUANTICA,10100.0,108.0,15.0,TER,07:55 às 10:40,Raimundo Muniz Teixeira Filho
,,181.0,7.0,,,Raimundo Muniz Teixeira Filho
,,226.0,5.0,,,Raimundo Muniz Teixeira Filho
,,,,QUI,07:55 às 09:45,Raimundo Muniz Teixeira Filho
,,181.0,7.0,,,Raimundo Muniz Teixeira Filho
,,108.0,15.0,,,Raimundo Muniz Teixeira Filho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FIS105 - RELATIVIDADE RESTRITA,10100.0,108.0,15.0,TER,18:30 às 20:20,Ricardo Carneiro de Miranda Filho
,,181.0,15.0,,,Ricardo Carneiro de Miranda Filho
