Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET577 - CONTATO DE LINGUAS E MUDANCAS LINGUISTICAS NA ROMANIA,10000.0,431.0,15.0,SEX,08:50 às 12:30,Carlos Felipe da Conceicao Pinto
,,451.0,5.0,,,Carlos Felipe da Conceicao Pinto
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET579 - PROBLEMAS DE LEXICOL E SEMANTICA AFETOS AS LINGUAS ROMANICAS,10000.0,431.0,20.0,QUI,08:50 às 12:30,Aurelina Ariadne Domingues Almeida
,,451.0,5.0,,,Aurelina Ariadne Domingues Almeida
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET583 - A EDICAO CRITICA DE TEXTOS MANUSCRITOS,10000.0,431.0,20.0,QUI,13:55 às 17:35,Docente Visitante
,,451.0,5.0,,,Docente Visitante
,,431.0,20.0,,,Risonete Batista de Souza
,,451.0,5.0,,,Risonete Batista de Souza
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET598 - ANALISE DO DISCURSO I,10000.0,451.0,5.0,SEX,08:50 às 12:30,Daniele de Oliveira
,,431.0,20.0,,,Daniele de Oliveira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET604 - TOPICOS EM FONOLOGIA,10000.0,451.0,5.0,SEX,08:50 às 12:30,Juliana Escalier Ludwig Gayer
,,431.0,20.0,,,Juliana Escalier Ludwig Gayer
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET647 - TEORIA DA LIRICA,10000.0,452.0,5.0,SEG,13:55 às 17:35,Sandro Santos Ornellas
,,432.0,15.0,,,Sandro Santos Ornellas
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET649 - TEORIA DO DRAMA,10000.0,452.0,5.0,TER,08:50 às 12:30,Mirella Marcia Longo Vieira Lima
,,432.0,15.0,,,Mirella Marcia Longo Vieira Lima
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET661 - TOPICOS EM LINGUISTICA APLICADA I,10000.0,451.0,5.0,QUI,13:55 às 17:35,Livia Marcia Tiba Radis Baptista
,,431.0,20.0,,,Livia Marcia Tiba Radis Baptista
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET662 - CRITICA GENETICA,10000.0,452.0,5.0,TER,08:50 às 10:40,Rosa Borges dos Santos
,,432.0,15.0,,,Rosa Borges dos Santos
,,431.0,5.0,,,Rosa Borges dos Santos
,,451.0,5.0,,,Rosa Borges dos Santos
,,452.0,5.0,,10:40 às 12:30,Rosa Borges dos Santos
,,451.0,5.0,,,Rosa Borges dos Santos
,,432.0,15.0,,,Rosa Borges dos Santos
,,431.0,5.0,,,Rosa Borges dos Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LET672 - TOPICOS EM SEMANTICA LEXICAL,10000.0,451.0,5.0,QUI,08:50 às 12:30,Rerisson Cavalcante de Araujo
,,431.0,20.0,,,Rerisson Cavalcante de Araujo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
