Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM001 - INTRODUCÃO À ADMINISTRACAO,10000.0,207.0,50.0,SEG,07:00 às 08:50,Francesco Bonelli
,,308.0,10.0,,,Francesco Bonelli
,,207.0,50.0,QUA,07:00 às 08:50,Francesco Bonelli
,,308.0,10.0,,,Francesco Bonelli
,20000.0,382.0,10.0,SEG,18:30 às 20:20,Francesco Bonelli
,,116.0,6.0,,,Francesco Bonelli
,,327.0,12.0,,,Francesco Bonelli
,,113.0,6.0,,,Francesco Bonelli
,,313.0,10.0,,,Francesco Bonelli
,,196.0,1.0,,,Francesco Bonelli
,,189.0,5.0,,,Francesco Bonelli
,,286.0,5.0,,,Francesco Bonelli
,,387.0,5.0,,,Francesco Bonelli
,,116.0,6.0,QUA,18:30 às 20:20,Francesco Bonelli
,,286.0,5.0,,,Francesco Bonelli
,,113.0,6.0,,,Francesco Bonelli
,,387.0,5.0,,,Francesco Bonelli
,,327.0,12.0,,,Francesco Bonelli
,,382.0,10.0,,,Francesco Bonelli
,,313.0,10.0,,,Francesco Bonelli
,,189.0,5.0,,,Francesco Bonelli
,,196.0,1.0,,,Francesco Bonelli
,30000.0,387.0,19.0,SEG,20:20 às 22:10,Francesco Bonelli
,,286.0,5.0,,,Francesco Bonelli
,,580.0,5.0,,,Francesco Bonelli
,,189.0,5.0,,,Francesco Bonelli
,,305.0,10.0,,,Francesco Bonelli
,,190.0,5.0,,,Francesco Bonelli
,,113.0,4.0,,,Francesco Bonelli
,,189.0,5.0,QUA,20:20 às 22:10,Francesco Bonelli
,,580.0,5.0,,,Francesco Bonelli
,,113.0,4.0,,,Francesco Bonelli
,,190.0,5.0,,,Francesco Bonelli
,,387.0,19.0,,,Francesco Bonelli
,,305.0,10.0,,,Francesco Bonelli
,,286.0,5.0,,,Francesco Bonelli
,40000.0,327.0,20.0,SEG,07:00 às 08:50,Ayana Zanuncio Araujo
,,382.0,10.0,,,Ayana Zanuncio Araujo
,,305.0,30.0,,,Ayana Zanuncio Araujo
,,,,QUA,07:00 às 08:50,Ayana Zanuncio Araujo
,,382.0,10.0,,,Ayana Zanuncio Araujo
,,327.0,20.0,,,Ayana Zanuncio Araujo
,50000.0,304.0,40.0,SEG,10:40 às 12:30,Jose Antonio Gomes de Pinho
,,308.0,10.0,,,Jose Antonio Gomes de Pinho
,,304.0,40.0,QUA,10:40 às 12:30,Jose Antonio Gomes de Pinho
,,308.0,10.0,,,Jose Antonio Gomes de Pinho
,60000.0,301.0,2.0,TER,07:00 às 08:50,Antonio Sergio Araujo Fernandes
,,304.0,40.0,,,Antonio Sergio Araujo Fernandes
,,116.0,2.0,,,Antonio Sergio Araujo Fernandes
,,304.0,40.0,QUI,07:00 às 08:50,Antonio Sergio Araujo Fernandes
,,301.0,2.0,,,Antonio Sergio Araujo Fernandes
,,116.0,2.0,,,Antonio Sergio Araujo Fernandes
,70000.0,380.0,35.0,TER,20:20 às 22:10,Ayana Zanuncio Araujo
,,286.0,5.0,,,Ayana Zanuncio Araujo
,,189.0,5.0,,,Ayana Zanuncio Araujo
