Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM001 - INTRODUCÃO À ADMINISTRACAO,10000.0,305.0,10.0,SEG,07:00 às 08:50,Carlos Cesar de Almeida Federico
,,116.0,4.0,,,Carlos Cesar de Almeida Federico
,,207.0,11.0,,,Carlos Cesar de Almeida Federico
,,305.0,10.0,CMB,00:00 às 00:00,Carlos Cesar de Almeida Federico
,,207.0,11.0,,,Carlos Cesar de Almeida Federico
,,116.0,4.0,,,Carlos Cesar de Almeida Federico
,20000.0,207.0,11.0,SEG,07:00 às 08:50,Ricardo Coutinho Mello
,,116.0,4.0,,,Ricardo Coutinho Mello
,,305.0,10.0,,,Ricardo Coutinho Mello
,,207.0,11.0,CMB,00:00 às 00:00,Ricardo Coutinho Mello
,,116.0,4.0,,,Ricardo Coutinho Mello
,,305.0,10.0,,,Ricardo Coutinho Mello
,30000.0,113.0,2.0,SEG,08:50 às 10:40,Carlos Cesar de Almeida Federico
,,190.0,2.0,,,Carlos Cesar de Almeida Federico
,,327.0,1.0,,,Carlos Cesar de Almeida Federico
,,112.0,12.0,,,Carlos Cesar de Almeida Federico
,,305.0,5.0,,,Carlos Cesar de Almeida Federico
,,207.0,3.0,,,Carlos Cesar de Almeida Federico
,,327.0,1.0,CMB,00:00 às 00:00,Carlos Cesar de Almeida Federico
,,190.0,2.0,,,Carlos Cesar de Almeida Federico
,,305.0,5.0,,,Carlos Cesar de Almeida Federico
,,207.0,3.0,,,Carlos Cesar de Almeida Federico
,,112.0,12.0,,,Carlos Cesar de Almeida Federico
,,113.0,2.0,,,Carlos Cesar de Almeida Federico
,40000.0,327.0,2.0,SEG,08:50 às 10:40,Ricardo Coutinho Mello
,,305.0,5.0,,,Ricardo Coutinho Mello
,,112.0,13.0,,,Ricardo Coutinho Mello
,,113.0,2.0,,,Ricardo Coutinho Mello
,,190.0,1.0,,,Ricardo Coutinho Mello
,,207.0,2.0,,,Ricardo Coutinho Mello
,,112.0,13.0,CMB,00:00 às 00:00,Ricardo Coutinho Mello
,,207.0,2.0,,,Ricardo Coutinho Mello
,,190.0,1.0,,,Ricardo Coutinho Mello
,,113.0,2.0,,,Ricardo Coutinho Mello
,,305.0,5.0,,,Ricardo Coutinho Mello
,,327.0,2.0,,,Ricardo Coutinho Mello
,50000.0,515.0,3.0,SEX,09:45 às 11:35,Docente Substituto a Contratar
,,286.0,4.0,,,Docente Substituto a Contratar
,,327.0,3.0,,,Docente Substituto a Contratar
,,190.0,2.0,,,Docente Substituto a Contratar
,,303.0,30.0,,,Docente Substituto a Contratar
,,113.0,4.0,,,Docente Substituto a Contratar
,,189.0,2.0,,,Docente Substituto a Contratar
,,387.0,2.0,,,Docente Substituto a Contratar
,,,,CMB,00:00 às 00:00,Docente Substituto a Contratar
,,327.0,3.0,,,Docente Substituto a Contratar
,,515.0,3.0,,,Docente Substituto a Contratar
,,303.0,30.0,,,Docente Substituto a Contratar
,,189.0,2.0,,,Docente Substituto a Contratar
,,190.0,2.0,,,Docente Substituto a Contratar
,,286.0,4.0,,,Docente Substituto a Contratar
