"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC515 - TRABALHO INDIVIDUAL ORIENTADO","010000","330","20","CMB","00:00 às 23:00","Amanda Amantes Neiva"
NA,"020000","350","30","CMB","00:00 às 23:00","Maria Inez da Silva de Souza Carvalho"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC521 - ECONOMIA  E  EDUCACAO","010000","350","10","SEX","07:55 às 11:35","Docente não informado pelo Departamento"
NA,NA,"330","15",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC573 - POLITICA  E  EDUCACAO","010000","350","10","TER","18:30 às 22:10","Rodrigo da Silva Pereira"
NA,NA,"330","15",NA,NA,"Rodrigo da Silva Pereira"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC582 - HISTORIA E EDUCACAO","010000","330","15","QUI","18:30 às 22:10","Alessandra Santana Soares e Barros"
NA,NA,"350","10",NA,NA,"Alessandra Santana Soares e Barros"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC590 - CURRÍCULO","010000","330","20","QUI","07:55 às 11:35","Roberto Sidnei Alves Macedo"
NA,NA,"350","20",NA,NA,"Roberto Sidnei Alves Macedo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC596 - MOVIMENTOS  SOCIAIS  E  EDUCACAO","010000","350","10","SEG","07:55 às 11:35","Gilvanice Barbosa da Silva Musial"
NA,NA,"330","15",NA,NA,"Gilvanice Barbosa da Silva Musial"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC790 - PESQUISA ORIENTADA","010000","368","30","CMB","00:00 às 23:00","Felix Marcial Diaz Rodriguez"
NA,NA,"330","80",NA,NA,"Felix Marcial Diaz Rodriguez"
NA,"020000","350","80","CMB","00:00 às 23:00","Bruno Otavio de Lacerda Abrahao"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC791 - TIROCINIO DOCENTE ORIENTADO","010000","330","10","CMB","00:00 às 23:00","Augusto Cesar Rios Leiro"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC792 - PROJETO DE DISSERTACAO","010000","330","20","TER","13:55 às 17:35","Docente não informado pelo Departamento"
NA,"020000","330","20","QUI","07:55 às 11:35","Alessandra Santana Soares e Barros"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC794 - EXAME DE QUALIFICACAO","010000","350","45","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC939 - ESTAGIO DOCENTE ORIENTADO/MESTRADO","000001","330","20","CMB","00:00 às 23:00","Maria Cecilia de Paula Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDC940 - ESTAGIO DOCENTE ORIENTADO/DOUTORADO","000001","350","20","CMB","00:00 às 23:00","Maria Cecilia de Paula Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EDCA32 - CURRICULO E FORMACAO DE PROFESSORES","010000","350","10","QUI","18:30 às 22:10","Maria Roseli Gomes Brito de Sa"
NA,NA,"330","15",NA,NA,"Maria Roseli Gomes Brito de Sa"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
