Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG509 - REATORES CATALITICOS HETEROGENEOS,10000.0,137.0,10.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,157.0,5.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG570 - INSTRUMENTACAO ELETRONICA,10000.0,139.0,20.0,TER,14:50 às 16:40,Amauri Oliveira
,,104.0,10.0,,,Amauri Oliveira
,,139.0,20.0,QUI,14:50 às 16:40,Amauri Oliveira
,,104.0,10.0,,,Amauri Oliveira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG574 - OTIMIZACAO,10000.0,104.0,5.0,SEG,14:50 às 16:40,Luciana Martinez
,,186.0,5.0,,,Luciana Martinez
,,139.0,20.0,,,Luciana Martinez
,,,,QUA,14:50 às 16:40,Luciana Martinez
,,186.0,5.0,,,Luciana Martinez
,,104.0,5.0,,,Luciana Martinez
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG576 - PROJETO DE CIRCUITOS INTEGRADOS,10000.0,139.0,20.0,TER,16:40 às 18:30,Ana Isabela Araujo Cunha
,,104.0,5.0,,,Ana Isabela Araujo Cunha
,,186.0,5.0,,,Ana Isabela Araujo Cunha
,,104.0,5.0,QUI,16:40 às 18:30,Ana Isabela Araujo Cunha
,,186.0,5.0,,,Ana Isabela Araujo Cunha
,,139.0,20.0,,,Ana Isabela Araujo Cunha
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG638 - PROJETO MECATRONICO DE MAQUINAS,10000.0,145.0,15.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,153.0,10.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG642 - SISTEMAS INTEGRADOS DE MANUFATURA,10000.0,153.0,15.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,145.0,20.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG647 - SENSORES E INSTRUMENTACAO,10000.0,145.0,20.0,CMB,00:00 às 23:00,Iuri Muniz Pepe
,,153.0,15.0,,,Iuri Muniz Pepe
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG650 - INTRODUCAO A INTELIGENCIA ARTIFICIAL,10000.0,145.0,15.0,CMB,00:00 às 23:00,Leizer Schnitman
,,153.0,10.0,,,Leizer Schnitman
,,,,,,Manuel de Almeida Barreto Filho
,,145.0,15.0,,,Manuel de Almeida Barreto Filho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG653 - AQUISICAO DE DADOS EM TEMPO REAL,10000.0,145.0,20.0,SEX,07:55 às 11:35,Iuri Muniz Pepe
,,153.0,15.0,,,Iuri Muniz Pepe
,,145.0,20.0,CMB,00:00 às 00:00,Iuri Muniz Pepe
,,153.0,15.0,,,Iuri Muniz Pepe
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
