Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG001 - MECANICA GERAL I,10100.0,105.0,45.0,SEG,14:50 às 16:40,Bruno da Cunha Diniz
,,189.0,3.0,,,Bruno da Cunha Diniz
,,190.0,2.0,,,Bruno da Cunha Diniz
,,105.0,45.0,QUA,14:50 às 15:45,Bruno da Cunha Diniz
,,190.0,2.0,,,Bruno da Cunha Diniz
,,189.0,3.0,,,Bruno da Cunha Diniz
,,190.0,2.0,,15:45 às 16:40,Bruno da Cunha Diniz
,,105.0,45.0,,,Bruno da Cunha Diniz
,,189.0,3.0,,,Bruno da Cunha Diniz
,20200.0,107.0,25.0,TER,16:40 às 18:30,Ailton de Sousa Silveira Lima Junior
,,103.0,15.0,,,Ailton de Sousa Silveira Lima Junior
,,107.0,25.0,QUI,16:40 às 17:35,Ailton de Sousa Silveira Lima Junior
,,103.0,15.0,,,Ailton de Sousa Silveira Lima Junior
,,107.0,25.0,,17:35 às 18:30,Ailton de Sousa Silveira Lima Junior
,,103.0,15.0,,,Ailton de Sousa Silveira Lima Junior
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG002 - MECANICA GERAL II,10100.0,107.0,20.0,TER,07:00 às 08:50,Carlos Arthur Mattos Teixeira Cavalcante
,,103.0,20.0,,,Carlos Arthur Mattos Teixeira Cavalcante
,,,,QUI,07:00 às 07:55,Carlos Arthur Mattos Teixeira Cavalcante
,,107.0,20.0,,,Carlos Arthur Mattos Teixeira Cavalcante
,,103.0,20.0,,07:55 às 08:50,Carlos Arthur Mattos Teixeira Cavalcante
,,107.0,20.0,,,Carlos Arthur Mattos Teixeira Cavalcante
,20200.0,105.0,20.0,TER,08:50 às 10:40,Carlos Arthur Mattos Teixeira Cavalcante
,,,,QUI,08:50 às 09:45,Carlos Arthur Mattos Teixeira Cavalcante
,,,,,09:45 às 10:40,Carlos Arthur Mattos Teixeira Cavalcante
,30300.0,105.0,40.0,TER,10:40 às 12:30,Guilherme Ribeiro Begnini
,,,,QUI,10:40 às 11:35,Guilherme Ribeiro Begnini
,,,,,11:35 às 12:30,Guilherme Ribeiro Begnini
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENG003 - ELETRICIDADE,10100.0,107.0,20.0,SEG,16:40 às 18:30,Docente Substituto a Contratar
,,102.0,10.0,,,Docente Substituto a Contratar
,,,,QUA,16:40 às 18:30,Docente Substituto a Contratar
,,107.0,20.0,,,Docente Substituto a Contratar
,20200.0,102.0,35.0,TER,10:40 às 12:30,Docente Substituto a Contratar
,,103.0,15.0,,,Docente Substituto a Contratar
,,,,QUI,10:40 às 12:30,Docente Substituto a Contratar
,,102.0,35.0,,,Docente Substituto a Contratar
,30300.0,102.0,5.0,TER,13:00 às 14:50,Niraldo Roberto Ferreira
,,106.0,40.0,,,Niraldo Roberto Ferreira
,,,,QUI,13:00 às 14:50,Niraldo Roberto Ferreira
,,102.0,5.0,,,Niraldo Roberto Ferreira
,40400.0,190.0,3.0,TER,14:50 às 16:40,Docente Substituto a Contratar
,,105.0,45.0,,,Docente Substituto a Contratar
