Disciplina,Turma,Coleg.,Vagas Ofe,Dia,HorÃ¡rio,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS003 - PERCEPCAO MUSICAL I,10000.0,580.0,1.0,SEG,11:35 Ã s 12:30,Maria Thereza Pita Gondim
,,506.0,1.0,,,Maria Thereza Pita Gondim
,,1.0,1.0,,,Maria Thereza Pita Gondim
,,515.0,1.0,,,Maria Thereza Pita Gondim
,,514.0,22.0,,,Maria Thereza Pita Gondim
,,506.0,1.0,QUA,11:35 Ã s 12:30,Maria Thereza Pita Gondim
,,580.0,1.0,,,Maria Thereza Pita Gondim
,,515.0,1.0,,,Maria Thereza Pita Gondim
,,514.0,22.0,,,Maria Thereza Pita Gondim
,,1.0,1.0,,,Maria Thereza Pita Gondim
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS004 - PERCEPCAO MUSICAL II,10000.0,507.0,1.0,SEG,07:55 Ã s 08:50,Joatan Mendonca do Nascimento
,,514.0,20.0,,,Joatan Mendonca do Nascimento
,,387.0,1.0,,,Joatan Mendonca do Nascimento
,,507.0,1.0,QUA,07:55 Ã s 08:50,Joatan Mendonca do Nascimento
,,387.0,1.0,,,Joatan Mendonca do Nascimento
,,514.0,20.0,,,Joatan Mendonca do Nascimento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS005 - PERCEPCAO MUSICAL III,10000.0,514.0,20.0,SEG,07:55 Ã s 08:50,Pedro Augusto Silva Dias
,,,,QUA,07:55 Ã s 08:50,Pedro Augusto Silva Dias
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS008 - MUSICA E RITMO,10100.0,580.0,5.0,SEG,10:40 Ã s 12:30,Uira Nogueira de Barros Cairo
,,506.0,5.0,,,Uira Nogueira de Barros Cairo
,,581.0,5.0,,,Uira Nogueira de Barros Cairo
,,515.0,8.0,,,Uira Nogueira de Barros Cairo
,,189.0,2.0,,,Uira Nogueira de Barros Cairo
,,581.0,5.0,QUA,10:40 Ã s 12:30,Uira Nogueira de Barros Cairo
,,189.0,2.0,,,Uira Nogueira de Barros Cairo
,,580.0,5.0,,,Uira Nogueira de Barros Cairo
,,515.0,8.0,,,Uira Nogueira de Barros Cairo
,,506.0,5.0,,,Uira Nogueira de Barros Cairo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS020 - INSTRUMENTO SUPLEMENTAR I,10001.0,514.0,1.0,CMB,00:00 Ã s 23:00,Alexandre Leite de Avila
,20002.0,514.0,1.0,CMB,00:00 Ã s 23:00,Alexandre Leite de Avila
,30003.0,514.0,1.0,CMB,00:00 Ã s 23:00,Alexandre Leite de Avila
,40004.0,514.0,1.0,CMB,00:00 Ã s 23:00,Alexandre Leite de Avila
,50005.0,514.0,1.0,CMB,00:00 Ã s 23:00,Alexandre Leite de Avila
,60006.0,514.0,1.0,CMB,00:00 Ã s 23:00,Alexandre Leite de Avila
,70007.0,514.0,1.0,CMB,00:00 Ã s 23:00,Alexandre Leite de Avila
,80008.0,514.0,1.0,CMB,00:00 Ã s 23:00,Docente nÃ£o informado pelo Departamento
