Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS504 - ESTUDOS ESPECIAIS,10000.0,530.0,15.0,TER,15:45 às 17:35,Marcos da Silva Sampaio
,,550.0,15.0,,,Marcos da Silva Sampaio
,,530.0,15.0,,17:35 às 18:30,Marcos da Silva Sampaio
,,550.0,15.0,,,Marcos da Silva Sampaio
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS510 - PSICOLOGIA DA MUSICA,10000.0,550.0,10.0,QUI,08:50 às 11:35,Diana Santiago da Fonseca
,,530.0,10.0,,,Diana Santiago da Fonseca
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS513 - SEMINARIOS EM HISTORIA DA MUSICA I,10000.0,530.0,5.0,QUA,13:55 às 14:50,Wellington Mendes da Silva Filho
,,550.0,1.0,,,Wellington Mendes da Silva Filho
,,,,,14:50 às 16:40,Wellington Mendes da Silva Filho
,,530.0,5.0,,,Wellington Mendes da Silva Filho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS514 - SEMINARIOS EM HISTORIA DA MUSICA II,10000.0,550.0,3.0,QUI,13:55 às 14:50,Pablo Sotuyo Blanco
,,,,,14:50 às 16:40,Pablo Sotuyo Blanco
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS525 - SEMINARIOS EM COMPOSICAO II,10000.0,530.0,6.0,TER,08:50 às 11:35,Guilherme Bertissolo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS530 - PROCESSOS COMPOSICIONAIS DO SECULO XX,10000.0,550.0,8.0,SEG,08:50 às 11:35,Wellington Gomes da Silva
,,530.0,8.0,,,Wellington Gomes da Silva
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS539 - FUNDAMENTOS DA EDUCACAO MUSICAL I,10000.0,535.0,12.0,CMB,00:00 às 23:00,Lucas Robatto
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS540 - FUNDAMENTOS DA EDUCACAO MUSICAL II,10000.0,530.0,8.0,TER,08:50 às 11:35,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS542 - A EDUCACAO MUSICAL NO BRASIL,10000.0,530.0,8.0,SEG,18:30 às 19:25,Ana Cristina Gama dos Santos Tourinho
,,550.0,7.0,,,Ana Cristina Gama dos Santos Tourinho
,,,,,19:25 às 21:15,Ana Cristina Gama dos Santos Tourinho
,,530.0,8.0,,,Ana Cristina Gama dos Santos Tourinho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS575 - TUTORIAL EM COMPOSICAO I,10000.0,550.0,1.0,CMB,00:00 às 23:00,Guilherme Bertissolo
,20000.0,550.0,1.0,CMB,00:00 às 23:00,Paulo Costa Lima
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MUS576 - TECNICAS ANALITICAS I,10000.0,550.0,10.0,CMB,00:00 às 23:00,Paulo Costa Lima
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
