"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOF528 - BIOETICA","010100","290","16","CMB","00:00 às 23:00","Maria Cristina Teixeira Cangussu"
NA,NA,"800","25",NA,NA,"Maria Cristina Teixeira Cangussu"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOF790 - PESQUISA ORIENTADA","010000","800","40","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"290","20",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOFA54 - PLANEJAMENTO EXPERIMENTAL E METODOLOGIA","010100","800","25","CMB","00:00 às 23:00","Jean Nunes dos Santos"
NA,NA,"290","16",NA,NA,"Jean Nunes dos Santos"
NA,NA,NA,NA,NA,NA,"Patricia Ramos Cury"
NA,NA,"800","25",NA,NA,"Patricia Ramos Cury"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOFB44 - PRINCIPIOS E APLICAÇÕES DA ESPECTROSCOPIA RAMAN","010000","800","10","CMB","00:00 às 23:00","Antonio Luiz Barbosa Pinheiro"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOFB55 - SEMINÁRIOS DE ESTOMATOLOGIA CLINICA II","010100","800","35","CMB","00:00 às 23:00","Luciana Maria Pedreira Ramalho"
NA,NA,"290","16",NA,NA,"Luciana Maria Pedreira Ramalho"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOFB56 - SEMINÁRIOS DE RADIOLOGIA ODONTOLOGICA I","010000","800","25","CMB","00:00 às 23:00","Ieda Margarida Crusoe Rocha Rebello"
NA,NA,"290","16",NA,NA,"Ieda Margarida Crusoe Rocha Rebello"
NA,NA,"800","25",NA,NA,"Frederico Sampaio Neves"
NA,NA,"290","16",NA,NA,"Frederico Sampaio Neves"
NA,NA,"800","25",NA,NA,"Paulo Sergio Flores Campos"
NA,NA,"290","16",NA,NA,"Paulo Sergio Flores Campos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOFB57 - ESTÁGIO DOCÊNCIA","010000","800","25","CMB","00:00 às 23:00","Luciana Maria Pedreira Ramalho"
NA,NA,"290","16",NA,NA,"Luciana Maria Pedreira Ramalho"
NA,NA,"800","25",NA,NA,"Viviane Almeida Sarmento"
NA,NA,"290","16",NA,NA,"Viviane Almeida Sarmento"
NA,NA,"800","25",NA,NA,"Maria Cristina Teixeira Cangussu"
NA,NA,"290","16",NA,NA,"Maria Cristina Teixeira Cangussu"
NA,NA,"800","25",NA,NA,"Jean Nunes dos Santos"
NA,NA,"290","16",NA,NA,"Jean Nunes dos Santos"
NA,NA,"800","25",NA,NA,"Aguida Cristina Gomes Henriques Leitao"
NA,NA,"290","16",NA,NA,"Aguida Cristina Gomes Henriques Leitao"
NA,NA,"800","25",NA,NA,"Patricia Ramos Cury"
NA,NA,"290","16",NA,NA,"Patricia Ramos Cury"
NA,NA,"800","25",NA,NA,"Andreia Cristina Leal Figueiredo"
NA,NA,"290","16",NA,NA,"Andreia Cristina Leal Figueiredo"
NA,NA,"800","25",NA,NA,"Ieda Margarida Crusoe Rocha Rebello"
NA,NA,"290","16",NA,NA,"Ieda Margarida Crusoe Rocha Rebello"
NA,NA,"800","25",NA,NA,"Clarissa Araujo Gurgel Rocha"
NA,NA,"290","16",NA,NA,"Clarissa Araujo Gurgel Rocha"
NA,NA,"800","25",NA,NA,"Paulo Sergio Flores Campos"
NA,NA,"290","16",NA,NA,"Paulo Sergio Flores Campos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FOFB72 - ORIENTAÇÃO DIDÁTICA-PEDAGÓGICA","010000","800","25","CMB","00:00 às 23:00","Mariangela Silva de Matos"
NA,NA,"290","16",NA,NA,"Mariangela Silva de Matos"
