"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA45 - CONTROLADORIA","010000","349","20","QUI","14:00 às 18:00","Joseilton Silveira da Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA48 - METODOLOGIA DO ENSINO SUPERIOR","010000","349","20","QUA","14:00 às 18:00","Antonio Carlos Ribeiro da Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA52 - PLANEJAMENTO EMPRESARIAL","010000","349","20","SEX","08:00 às 12:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA59 - PESQUISA ORIENTADA","010000","349","35","CMB","00:00 às 23:00","Sonia Maria da Silva Gomes"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA60 - PROJETO DE DISSERTACAO","010000","349","1","CMB","00:00 às 23:00","Sonia Maria da Silva Gomes"
NA,"020000","349","1","CMB","00:00 às 23:00","Joseilton Silveira da Rocha"
NA,"030000","349","1","CMB","00:00 às 23:00","Adriano Leal Bruni"
NA,"040000","349","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"050000","349","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA61 - TIROCINIO DOCENTE ORIENTADO","010000","349","10","CMB","00:00 às 23:00","Sonia Maria da Silva Gomes"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCB89 - SEMINÁRIOS DE PESQUISA","010000","349","15","SEG","14:00 às 18:00","Adriano Leal Bruni"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCB90 - TÓPICOS CONTEMPORÂNEOS EM CONTABILIDADE","010000","349","15","SEX","14:00 às 16:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
