"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA46 - METODOLOGIA DA PESQUISA EM CONTABILIDADE","010000","349","15","TER","14:50 às 18:30","Sonia Maria da Silva Gomes"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA49 - MÉTODOS QUANTITATIVOS","010000","349","20","SEG","14:50 às 18:30","Adriano Leal Bruni"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA52 - PLANEJAMENTO EMPRESARIAL","010000","349","20","SEG","08:50 às 12:30","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA56 - CONTABILIDADE SOCIETÁRIA","010000","349","20","QUI","14:50 às 18:30","Sheizi Calheira de Freitas"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA59 - PESQUISA ORIENTADA","010000","349","8","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"020000","349","8","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"030000","349","8","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"040000","349","8","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"050000","349","8","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"060000","349","8","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"070000","349","8","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCCA60 - PROJETO DE DISSERTACAO","010000","349","3","CMB","00:00 às 23:00","Adriano Leal Bruni"
NA,"020000","349","3","QUI","14:50 às 17:35","Sonia Maria da Silva Gomes"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Sonia Maria da Silva Gomes"
NA,"030000","349","3","SAB","07:55 às 09:45","Joseilton Silveira da Rocha"
NA,NA,NA,NA,NA,"09:45 às 11:35","Joseilton Silveira da Rocha"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Joseilton Silveira da Rocha"
NA,"040000","349","3","TER","07:00 às 09:45","Jose Maria Dias Filho"
NA,NA,NA,NA,NA,"09:45 às 12:30","Jose Maria Dias Filho"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Jose Maria Dias Filho"
NA,"050000","349","3","TER","14:50 às 15:45","Luis Paulo Guimaraes dos Santos"
NA,NA,NA,NA,NA,"15:45 às 16:40","Luis Paulo Guimaraes dos Santos"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Luis Paulo Guimaraes dos Santos"
NA,"060000","349","3","TER","16:40 às 18:30","Sheizi Calheira de Freitas"
NA,NA,NA,NA,NA,"18:30 às 19:25","Sheizi Calheira de Freitas"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Sheizi Calheira de Freitas"
NA,"070000","349","3","TER","16:40 às 18:30","Cesar Valentim de Oliveira Carvalho Juni"
NA,NA,NA,NA,NA,"18:30 às 20:20","Cesar Valentim de Oliveira Carvalho Juni"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Cesar Valentim de Oliveira Carvalho Juni"
