"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA01 - INTRODUÇÃO À COMPUTAÇÃO","010100","881","25","SEG","10:40 às 12:30","Andre Luis Sousa Sena"
NA,NA,NA,NA,"QUA","14:50 às 16:40","Andre Luis Sousa Sena"
NA,"010300","881","25","QUA","10:40 às 12:30","Andre Luis Sousa Sena"
NA,NA,NA,NA,NA,"14:50 às 16:40","Andre Luis Sousa Sena"
NA,"020200","891","25","SEG","08:50 às 10:40","Vitor Pinheiro Ferreira"
NA,NA,NA,NA,"QUA","13:00 às 14:50","Vitor Pinheiro Ferreira"
NA,"020400","891","25","QUA","08:50 às 10:40","Vitor Pinheiro Ferreira"
NA,NA,NA,NA,NA,"13:00 às 14:50","Vitor Pinheiro Ferreira"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA02 - BASES EPISTEMOLÓGICAS DA CIÊNCIA","010000","881","60","SEX","13:00 às 14:50","Sophia Cardoso Rocha"
NA,"020000","891","54","SEG","14:50 às 16:40","Sophia Cardoso Rocha"
NA,NA,"881","6",NA,NA,"Sophia Cardoso Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA03 - BASES MATEMÁTICAS PARA CIÊNCIA, TECNOLOGIA E INOVAÇÃO","010000","881","60","TER","10:40 às 12:30","Mariana Tavares de Aguiar"
NA,NA,NA,NA,"QUI","10:40 às 12:30","Mariana Tavares de Aguiar"
NA,"020000","891","54","TER","08:50 às 10:40","Thamyres Tamulla Cavalcante Palito"
NA,NA,"881","6",NA,NA,"Thamyres Tamulla Cavalcante Palito"
NA,NA,"891","54","QUI","08:50 às 10:40","Thamyres Tamulla Cavalcante Palito"
NA,NA,"881","6",NA,NA,"Thamyres Tamulla Cavalcante Palito"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA04 - ELEMENTOS ACADÊMICOS E PROFISSIONAIS  EM C, T E I","010000","881","60","SEX","14:50 às 16:40","Sophia Cardoso Rocha"
NA,"020000","891","54","SEG","13:00 às 14:50","Sophia Cardoso Rocha"
NA,NA,"881","6",NA,NA,"Sophia Cardoso Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA05 - LÍNGUA PORTUGUESA, PODER E DIVERSIDADE CULTURAL","010000","881","60","QUA","10:40 às 12:30","Geisa Borges da Costa"
NA,NA,NA,NA,"SEX","10:40 às 12:30","Geisa Borges da Costa"
NA,"020000","891","54","QUA","08:50 às 10:40","Geisa Borges da Costa"
NA,NA,"881","6",NA,NA,"Geisa Borges da Costa"
NA,NA,"891","54","SEX","08:50 às 10:40","Geisa Borges da Costa"
NA,NA,"881","6",NA,NA,"Geisa Borges da Costa"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA07 - CIÊNCIA, TECNOLOGIA, INOVAÇÃO E SOCIEDADE","010000","881","40","SEG","10:40 às 12:30","Sophia Cardoso Rocha"
NA,NA,NA,NA,"QUA","10:40 às 12:30","Sophia Cardoso Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA08 - PROJETO INTEGRADO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO I","000100","881","20","QUA","13:00 às 14:50","Carina Santos Silveira"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA09 - LEITURA E PRODUÇÃO DE TEXTOS EM LÍNGUA PORTUGUESA","010100","881","40","TER","08:50 às 10:40","Jackson Wilke da Cruz Souza"
NA,NA,NA,NA,"QUI","08:50 às 10:40","Jackson Wilke da Cruz Souza"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA10 - ESTUDOS SOBRE A CONTEMPORANEIDADES II","010000","881","40","SEG","08:50 às 10:40","Paulo de Freitas Castro Fonseca"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Paulo de Freitas Castro Fonseca"
NA,NA,NA,NA,NA,NA,NA
