"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA01 - INTRODUÇÃO À COMPUTAÇÃO","010100","881","25","SEG","08:50 às 10:40","Vitor Pinheiro Ferreira"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Vitor Pinheiro Ferreira"
NA,"020200","881","25","TER","13:55 às 15:45","Andre Luis Sousa Sena"
NA,NA,NA,NA,"QUI","13:55 às 15:45","Andre Luis Sousa Sena"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA02 - BASES EPISTEMOLÓGICAS DA CIÊNCIA","010000","881","50","SEX","08:50 às 10:40","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA03 - BASES MATEMÁTICAS PARA CIÊNCIA, TECNOLOGIA E INOVAÇÃO","010000","881","50","TER","10:40 às 12:30","Thamyres Tamulla Cavalcante Palito"
NA,NA,NA,NA,"QUI","10:40 às 12:30","Thamyres Tamulla Cavalcante Palito"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA04 - ELEMENTOS ACADÊMICOS E PROFISSIONAIS  EM C, T E I","010000","881","50","SEX","10:40 às 12:30","Renato de Castro Vivas"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA05 - LÍNGUA PORTUGUESA, PODER E DIVERSIDADE CULTURAL","010000","881","50","TER","08:50 às 10:40","Geisa Borges da Costa"
NA,NA,NA,NA,"QUI","08:50 às 10:40","Geisa Borges da Costa"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA07 - CIÊNCIA, TECNOLOGIA, INOVAÇÃO E SOCIEDADE","010000","881","50","SEG","10:40 às 12:30","Joyce Batista Azevedo"
NA,NA,NA,NA,"SEX","10:40 às 12:30","Joyce Batista Azevedo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA08 - PROJETO INTEGRADO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO I","000100","881","30","TER","13:55 às 15:45","Milton Correia Sampaio Filho"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA09 - LEITURA E PRODUÇÃO DE TEXTOS EM LÍNGUA PORTUGUESA","010100","881","50","SEG","08:50 às 10:40","Camilla Rastely da Silva"
NA,NA,NA,NA,"QUA","10:40 às 12:30","Camilla Rastely da Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA10 - ESTUDOS SOBRE A CONTEMPORANEIDADES II","010000","881","50","QUA","08:50 às 10:40","Paulo de Freitas Castro Fonseca"
NA,NA,NA,NA,"SEX","08:50 às 10:40","Paulo de Freitas Castro Fonseca"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA11 - CIÊNCIA, TECNOLOGIA, INOVAÇÃO, SOCIEDADE E AMBIENTE","010000","881","40","TER","08:50 às 10:40","Renato de Castro Vivas"
NA,NA,NA,NA,"QUI","08:50 às 10:40","Renato de Castro Vivas"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA22 - LEITURA DE TEXTOS EM LÍNGUA ESPANHOLA I","010100","881","30","TER","15:45 às 17:35","Camilla Rastely da Silva"
NA,NA,NA,NA,"QUI","15:45 às 17:35","Camilla Rastely da Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"CTIA23 - LEITURA DE TEXTOS EM LÍNGUA ESPANHOLA II","010100","881","30","TER","13:55 às 15:45","Camilla Rastely da Silva"
