Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CTIA01 - INTRODUÇÃO À COMPUTAÇÃO,10100.0,881.0,30.0,SEG,08:50 às 10:40,Crysttian Arantes Paixao
,,,,QUA,08:50 às 10:40,Crysttian Arantes Paixao
,20200.0,881.0,30.0,SEG,10:40 às 12:30,Vitor Pinheiro Ferreira
,,,,QUA,10:40 às 12:30,Vitor Pinheiro Ferreira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CTIA02 - BASES EPISTEMOLÓGICAS DA CIÊNCIA,10000.0,881.0,60.0,QUI,13:00 às 14:50,Alex Pires Carneiro
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CTIA03 - BASES MATEMÁTICAS PARA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",10000.0,881.0,60.0,TER,10:40 às 12:30,Mariana Tavares de Aguiar
,,,,QUI,10:40 às 12:30,Mariana Tavares de Aguiar
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CTIA04 - ELEMENTOS ACADÊMICOS E PROFISSIONAIS EM C, T E I",10000.0,881.0,60.0,TER,13:00 às 14:50,Alex Pires Carneiro
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CTIA05 - LÍNGUA PORTUGUESA, PODER E DIVERSIDADE CULTURAL",10000.0,881.0,60.0,TER,08:50 às 10:40,Geisa Borges da Costa
,,,,QUI,08:50 às 10:40,Geisa Borges da Costa
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CTIA07 - CIÊNCIA, TECNOLOGIA, INOVAÇÃO E SOCIEDADE",10000.0,881.0,60.0,TER,10:40 às 12:30,Alex Pires Carneiro
,,,,QUI,10:40 às 12:30,Alex Pires Carneiro
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CTIA08 - PROJETO INTEGRADO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO I",100.0,881.0,25.0,SEX,08:50 às 10:40,Andre Luis Sousa Sena
,200.0,881.0,25.0,SEX,10:40 às 12:30,Carina Santos Silveira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CTIA09 - LEITURA E PRODUÇÃO DE TEXTOS EM LÍNGUA PORTUGUESA,10100.0,881.0,30.0,SEG,10:40 às 12:30,Ramon Silva do Rosario
,,,,QUA,10:40 às 12:30,Ramon Silva do Rosario
,20200.0,881.0,30.0,TER,13:00 às 14:50,Geisa Borges da Costa
,,,,QUI,13:00 às 14:50,Geisa Borges da Costa
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CTIA10 - ESTUDOS SOBRE A CONTEMPORANEIDADES II,10000.0,881.0,30.0,SEG,08:50 às 10:40,Paulo de Freitas Castro Fonseca
,,,,QUA,08:50 às 10:40,Paulo de Freitas Castro Fonseca
,20000.0,881.0,30.0,SEG,14:50 às 16:40,Sophia Cardoso Rocha
,,,,QUA,14:50 às 16:40,Sophia Cardoso Rocha
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
