"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA53 - SEMINÁRIOS DE PESQUISA II","010000","244","5","TER","08:00 às 09:00","Telma de Jesus Soares"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA54 - TÉCNICAS EXPERIMENTAIS","010100","244","10","SEG","15:00 às 17:00","Telma de Jesus Soares"
NA,NA,NA,NA,"QUA","13:00 às 15:00","Telma de Jesus Soares"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA56 - TÓPICOS ESPECIAIS EM FARMACOLOGIA","010000","256","5","SEG","09:00 às 11:00","Regiane Yatsuda"
NA,NA,"244","10",NA,NA,"Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA57 - TÓPICOS ESPECIAIS EM BIOQUÍMICA","010000","256","5","QUA","09:00 às 11:00","Amelia Cristina Mendes de Magalhaes Gusm"
NA,NA,"244","10",NA,NA,"Amelia Cristina Mendes de Magalhaes Gusm"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA60 - ESTÁGIO DOCENTE MESTRADO","000100","244","1","SEG","08:00 às 09:00","Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA68 - PESQUISA ORIENTADA","010000","244","2","CMB","00:00 às 23:00","Lucas Miranda Marques"
NA,"020000","244","2","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,"030000","244","2","CMB","00:00 às 23:00","Telma de Jesus Soares"
NA,"040000","244","2","CMB","00:00 às 23:00","Robson Amaro Augusto da Silva"
NA,"050000","256","2","CMB","00:00 às 23:00","Amelia Cristina Mendes de Magalhaes Gusm"
NA,"060000","256","2","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,"070000","256","2","CMB","00:00 às 23:00","Telma de Jesus Soares"
NA,"080000","256","2","CMB","00:00 às 23:00","Lucas Miranda Marques"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA71 - EXAME DE QUALIFICAÇÃO","010000","256","1","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,"020000","256","1","CMB","00:00 às 23:00","Telma de Jesus Soares"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSB43 - SEMINÁRIOS DE PESQUISA","010000","224","9","SEG","17:00 às 19:00","Tiana Baqueiro Figueiredo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSB44 - PESQUISA ORIENTADA","010000","224","1","CMB","00:00 às 23:00","Lucas Miranda Marques"
NA,"020000","224","1","CMB","00:00 às 23:00","Docente Convenio"
NA,"030000","224","1","CMB","00:00 às 23:00","Tiana Baqueiro Figueiredo"
NA,"040000","224","1","CMB","00:00 às 23:00","Docente Convenio"
NA,"050000","224","1","CMB","00:00 às 23:00","Amelia Cristina Mendes de Magalhaes Gusm"
NA,"060000","224","5","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,"070000","224","4","CMB","00:00 às 23:00","Mateus Freire Leite"
NA,"080000","224","2","CMB","00:00 às 23:00","Anderson Santos Souza"
NA,"090000","224","1","CMB","00:00 às 23:00","Felix Goncalves de Siqueira"
NA,"100000","224","9","CMB","00:00 às 23:00","Docente Convenio"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSB45 - TIROCÍNIO Á DOCÊNCIA (ESTÁGIO A DOCÊNCIA)","010000","224","1","CMB","00:00 às 23:00","Docente Convenio"
NA,"020000","224","2","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,"030000","224","1","CMB","00:00 às 23:00","Tiana Baqueiro Figueiredo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
