"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA52 - SEMINÁRIOS DE PESQUISA I","010000","244","15","TER","08:50 às 09:45","Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA56 - TÓPICOS ESPECIAIS EM FARMACOLOGIA","010000","244","5","TER","10:40 às 12:30","Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA59 - FUNDAMENTOS EM FISIOLOGIA","010000","224","15","QUA","13:00 às 14:50","Telma de Jesus Soares"
NA,NA,NA,NA,"QUI","13:00 às 14:50","Telma de Jesus Soares"
NA,"020000","244","20","TER","14:50 às 16:40","Telma de Jesus Soares"
NA,NA,NA,NA,"QUI","08:50 às 10:40","Telma de Jesus Soares"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA60 - ESTÁGIO DOCENTE MESTRADO","000100","244","1","SEG","08:50 às 09:45","Robson Amaro Augusto da Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA61 - ESTÁGIO DOCENTE DOUTORADO","000100","256","1","QUA","08:50 às 10:40","Robson Amaro Augusto da Silva"
NA,"000200","256","1","QUA","08:50 às 10:40","Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA65 - TREINAMENTO EM ORIENTAÇÃO CIENTÍFICA","000100","256","1","QUA","14:50 às 16:40","Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA68 - PESQUISA ORIENTADA","010000","256","4","CMB","00:00 às 23:00","Lucas Miranda Marques"
NA,NA,"244","1",NA,NA,"Lucas Miranda Marques"
NA,"020000","256","3","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,NA,"244","1",NA,NA,"Regiane Yatsuda"
NA,"030000","256","1","CMB","00:00 às 23:00","Telma de Jesus Soares"
NA,"040000","256","2","CMB","00:00 às 23:00","Amelia Cristina Mendes de Magalhaes Gusm"
NA,"050000","256","1","CMB","00:00 às 23:00","Robson Amaro Augusto da Silva"
NA,NA,"244","3",NA,NA,"Robson Amaro Augusto da Silva"
NA,"060000","244","2","CMB","00:00 às 23:00","Docente Visitante"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA69 - PROJETO DE DISSERTAÇÃO","010000","224","1","CMB","00:00 às 23:00","Docente Visitante"
NA,"020000","224","1","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,"030000","244","1","CMB","00:00 às 23:00","Lucas Miranda Marques"
NA,NA,"224","1",NA,NA,"Lucas Miranda Marques"
NA,"040000","224","1","CMB","00:00 às 23:00","Telma de Jesus Soares"
NA,"050000","224","2","CMB","00:00 às 23:00","Docente Visitante"
NA,"060000","224","2","CMB","00:00 às 23:00","Luciano Pereira Rosa"
NA,"070000","224","1","CMB","00:00 às 23:00","Marcio Vasconcelos Oliveira"
NA,"080000","244","1","CMB","00:00 às 23:00","Docente Visitante"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA70 - PROJETO DE TESE","010000","256","1","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSA71 - EXAME DE QUALIFICAÇÃO","010000","256","1","CMB","00:00 às 23:00","Regiane Yatsuda"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"IMSB43 - SEMINÁRIOS DE PESQUISA","010000","224","10","QUA","07:00 às 08:50","Tiana Baqueiro Figueiredo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
