Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV100 - ANAT ANIMAIS DOMESTICOS I,10100.0,206.0,25.0,SEG,07:00 às 08:50,Caio Biasi Mauro
,,,,,,Ricardo Diniz Guerra e Silva
,,,,TER,07:00 às 10:40,Ana Elisa Fernandes de Souza Almeida
,10200.0,206.0,25.0,SEG,07:00 às 08:50,Caio Biasi Mauro
,,,,,,Ricardo Diniz Guerra e Silva
,,,,QUA,07:00 às 10:40,Caio Biasi Mauro
,10300.0,206.0,25.0,SEG,07:00 às 08:50,Caio Biasi Mauro
,,,,,,Ricardo Diniz Guerra e Silva
,,,,QUI,07:00 às 10:40,Marcia Maria Magalhaes Dantas de Faria
,20400.0,206.0,25.0,SEG,13:00 às 14:50,Marcia Maria Magalhaes Dantas de Faria
,,,,SEX,07:00 às 10:40,Maria das Gracas Farias Pinto
,20500.0,206.0,25.0,SEG,13:00 às 14:50,Marcia Maria Magalhaes Dantas de Faria
,,,,TER,13:00 às 16:40,Ricardo Diniz Guerra e Silva
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV101 - ANAT ANIMAIS DOMESTIC II,10100.0,206.0,15.0,SEG,07:00 às 08:50,Ana Elisa Fernandes de Souza Almeida
,,,,TER,07:00 às 10:40,Ricardo Diniz Guerra e Silva
,10200.0,206.0,15.0,SEG,07:00 às 08:50,Ana Elisa Fernandes de Souza Almeida
,,,,QUA,07:00 às 10:40,Ana Elisa Fernandes de Souza Almeida
,10300.0,206.0,15.0,SEG,07:00 às 08:50,Ana Elisa Fernandes de Souza Almeida
,,,,QUI,07:00 às 10:40,Caio Biasi Mauro
,20400.0,206.0,15.0,SEG,08:50 às 10:40,Caio Biasi Mauro
,,,,,,Ricardo Diniz Guerra e Silva
,,,,SEX,07:00 às 10:40,Marcia Maria Magalhaes Dantas de Faria
,20500.0,206.0,15.0,SEG,08:50 às 10:40,Caio Biasi Mauro
,,,,,,Ricardo Diniz Guerra e Silva
,,,,TER,13:00 às 16:40,Maria das Gracas Farias Pinto
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV104 - NUTRICAO ANIMAL,10100.0,206.0,80.0,SEG,14:50 às 16:40,Stefanie Alvarenga Santos
,,,,QUA,14:50 às 16:40,Stefanie Alvarenga Santos
,,,,CMB,00:00 às 00:00,Stefanie Alvarenga Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV115 - AVICULTURA SUINOCULTURA,10100.0,206.0,30.0,TER,16:40 às 18:30,Talita Pinheiro Bonaparte
,,,,SEX,10:40 às 12:30,Talita Pinheiro Bonaparte
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV123 - PISCICULTURA,10100.0,206.0,45.0,TER,07:55 às 09:45,Geovana Dotta Tamashiro
,,,,,09:45 às 11:35,Geovana Dotta Tamashiro
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV127 - ANESTES ANIM DOMESTICOS,10100.0,206.0,2.0,SEG,08:50 às 10:40,Talyta Lins Nunes
