"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN001 - METODO DE TREINAMENTO  INDIVIDUAL","010100","503","30","QUA","08:50 às 10:40","Lucas Valentim Rocha"
NA,NA,"515","3",NA,NA,"Lucas Valentim Rocha"
NA,NA,"503","30",NA,"10:40 às 12:30","Lucas Valentim Rocha"
NA,NA,"515","3",NA,NA,"Lucas Valentim Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN051 - PRÁTICA DA DANÇA","010000","511","30","QUI","09:45 às 12:30","Maria Albertina Silva Grebler"
NA,NA,"515","3",NA,NA,"Maria Albertina Silva Grebler"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN062 - ELEMENTOS DA DANCA I","010000","515","2","QUI","14:50 às 17:35","Maria Albertina Silva Grebler"
NA,NA,"315","20",NA,NA,"Maria Albertina Silva Grebler"
NA,"020000","315","20","QUI","14:50 às 17:35","Denilson Francisco das Neves"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN265 - PRATICA SOLISTICA","010100","515","2","SEX","07:00 às 09:45","Isabelle Cordeiro Nogueira"
NA,NA,"503","20",NA,NA,"Isabelle Cordeiro Nogueira"
NA,NA,NA,NA,NA,"09:45 às 12:30","Isabelle Cordeiro Nogueira"
NA,NA,"515","2",NA,NA,"Isabelle Cordeiro Nogueira"
NA,"020200","515","2","SEX","07:00 às 09:45","Ludmila Cecilina Martinez Pimentel"
NA,NA,"503","20",NA,NA,"Ludmila Cecilina Martinez Pimentel"
NA,NA,NA,NA,NA,"09:45 às 12:30","Ludmila Cecilina Martinez Pimentel"
NA,NA,"515","2",NA,NA,"Ludmila Cecilina Martinez Pimentel"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN272 - ABORDAGEM CORPORAL EM FONOAUDIOLOGIA","010100","210","25","SEX","09:45 às 11:35","Maria Albertina Silva Grebler"
NA,NA,"515","2",NA,NA,"Maria Albertina Silva Grebler"
NA,NA,NA,NA,NA,"11:35 às 12:30","Maria Albertina Silva Grebler"
NA,NA,"210","25",NA,NA,"Maria Albertina Silva Grebler"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DANA23 - INVESTIGAÇÃO CÊNICA","010100","515","3","QUA","13:55 às 14:50","Fatima Wachowicz"
NA,NA,"503","30",NA,NA,"Fatima Wachowicz"
NA,NA,"515","3",NA,"14:50 às 15:45","Fatima Wachowicz"
NA,NA,"503","30",NA,NA,"Fatima Wachowicz"
NA,NA,"515","3",NA,"15:45 às 16:40","Fatima Wachowicz"
NA,NA,"503","30",NA,NA,"Fatima Wachowicz"
NA,NA,"515","3",NA,"16:40 às 17:35","Fatima Wachowicz"
NA,NA,"503","30",NA,NA,"Fatima Wachowicz"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DANA59 - ACCS:ACESSIBILIDADE EM TRÂNSITO POÉTICO","000100","515","1","QUA","13:00 às 15:45","Carlos Eduardo Oliveira do Carmo"
NA,NA,"210","15",NA,NA,"Carlos Eduardo Oliveira do Carmo"
NA,NA,NA,NA,NA,"15:45 às 16:40","Carlos Eduardo Oliveira do Carmo"
NA,NA,"515","1",NA,NA,"Carlos Eduardo Oliveira do Carmo"
NA,"000200","515","1","QUA","13:00 às 15:45","Marilza Oliveira da Silva"
NA,NA,"210","15",NA,NA,"Marilza Oliveira da Silva"
NA,NA,"515","1",NA,"15:45 às 16:40","Marilza Oliveira da Silva"
NA,NA,"210","15",NA,NA,"Marilza Oliveira da Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DANA72 - INTRODUÇÃO Á DANÇA COMO TECNOLOGIA EDUCACIONAL","010100","580","1","QUI","18:30 às 19:25","Camila Correia Santos Goncalves"
NA,NA,"581","15",NA,NA,"Camila Correia Santos Goncalves"
NA,NA,NA,NA,NA,"19:25 às 20:20","Camila Correia Santos Goncalves"
NA,NA,"580","1",NA,NA,"Camila Correia Santos Goncalves"
NA,NA,NA,NA,NA,"20:20 às 21:15","Camila Correia Santos Goncalves"
