Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI536 - QUIMICA ORGANICA AVANCADA,10000.0,154.0,10.0,SEG,14:50 às 16:40,Mauricio Moraes Victor
,,134.0,10.0,,,Mauricio Moraes Victor
,,154.0,10.0,QUA,14:50 às 16:40,Mauricio Moraes Victor
,,134.0,10.0,,,Mauricio Moraes Victor
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI539 - METODOS FISICOS EM QUIMICA ORGANICA,10000.0,154.0,10.0,QUA,13:00 às 15:45,Frederico Guare Cruz
,,134.0,10.0,,,Frederico Guare Cruz
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI542 - SEMINARIO GERAL EM QUIMICA,10000.0,134.0,10.0,TER,13:00 às 13:55,Jailson Bittencourt de Andrade
,20000.0,154.0,10.0,TER,13:55 às 14:50,Jailson Bittencourt de Andrade
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI543 - QUIMICA INORGANICA AVANCADA,10000.0,154.0,20.0,TER,08:50 às 10:40,Artur Jose Santos Mascarenhas
,,134.0,20.0,,,Artur Jose Santos Mascarenhas
,,154.0,20.0,QUI,08:50 às 10:40,Artur Jose Santos Mascarenhas
,,134.0,20.0,,,Artur Jose Santos Mascarenhas
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI544 - QUIMICA ANALITICA AVANCADA,10000.0,134.0,10.0,TER,07:00 às 08:50,Maria das Gracas Andrade Korn
,,154.0,10.0,,,Maria das Gracas Andrade Korn
,,,,QUI,07:00 às 08:50,Sergio Luis Costa Ferreira
,,134.0,10.0,,,Sergio Luis Costa Ferreira
,,154.0,10.0,,,Leonardo Sena Gomes Teixeira
,,134.0,10.0,,,Leonardo Sena Gomes Teixeira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI559 - RESSONANCIA MAGNETICA NUCLEAR DE ¹H E DE ¹³C,10000.0,154.0,10.0,SEG,16:40 às 18:30,Jorge Mauricio David
,,134.0,10.0,,,Jorge Mauricio David
,,154.0,10.0,QUA,16:40 às 18:30,Jorge Mauricio David
,,134.0,10.0,,,Jorge Mauricio David
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI565 - ESTUDOS AVANCADOS EM CROMATOGRAFIA,10100.0,154.0,3.0,SEX,07:00 às 08:50,Pedro Afonso de Paula Pereira
,,134.0,3.0,,,Pedro Afonso de Paula Pereira
,,154.0,3.0,,08:50 às 12:30,Jailson Bittencourt de Andrade
,,134.0,3.0,,,Jailson Bittencourt de Andrade
,,154.0,3.0,,13:00 às 14:50,Pedro Afonso de Paula Pereira
,,134.0,3.0,,,Pedro Afonso de Paula Pereira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QUI566 - ESTUDOS AVANCADOS EM ENERGIA E AMBIENTE,10000.0,154.0,5.0,TER,08:50 às 11:35,Jailson Bittencourt de Andrade
,,134.0,5.0,,,Jailson Bittencourt de Andrade
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
