Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EBA001 - HISTORIA DA ARTE I,10100.0,501.0,18.0,SEG,07:00 às 08:50,Priscila Valente Lolata
,,505.0,22.0,,,Priscila Valente Lolata
,,501.0,18.0,QUA,07:00 às 08:50,Priscila Valente Lolata
,,505.0,22.0,,,Priscila Valente Lolata
,20200.0,311.0,3.0,SEG,13:00 às 14:50,Priscila Valente Lolata
,,501.0,35.0,,,Priscila Valente Lolata
,,311.0,3.0,QUA,13:00 às 14:50,Priscila Valente Lolata
,,501.0,35.0,,,Priscila Valente Lolata
,30300.0,311.0,40.0,SEG,10:40 às 12:30,Priscila Valente Lolata
,,,,QUA,10:40 às 12:30,Priscila Valente Lolata
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EBA002 - HISTORIA DA ARTE II,10100.0,501.0,20.0,TER,07:00 às 08:50,Ines Karin Linke Ferreira
,,512.0,2.0,,,Ines Karin Linke Ferreira
,,505.0,5.0,,,Ines Karin Linke Ferreira
,,311.0,7.0,,,Ines Karin Linke Ferreira
,,,,QUI,07:00 às 08:50,Ines Karin Linke Ferreira
,,512.0,2.0,,,Ines Karin Linke Ferreira
,,505.0,5.0,,,Ines Karin Linke Ferreira
,,501.0,20.0,,,Ines Karin Linke Ferreira
,20200.0,505.0,5.0,TER,16:40 às 18:30,Luiz Alberto Ribeiro Freire
,,501.0,5.0,,,Luiz Alberto Ribeiro Freire
,,387.0,10.0,,,Luiz Alberto Ribeiro Freire
,,515.0,5.0,,,Luiz Alberto Ribeiro Freire
,,311.0,5.0,,,Luiz Alberto Ribeiro Freire
,,,,QUI,16:40 às 18:30,Luiz Alberto Ribeiro Freire
,,505.0,5.0,,,Luiz Alberto Ribeiro Freire
,,515.0,5.0,,,Luiz Alberto Ribeiro Freire
,,387.0,10.0,,,Luiz Alberto Ribeiro Freire
,,501.0,5.0,,,Luiz Alberto Ribeiro Freire
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EBA003 - HISTORIA DA ARTE III,10100.0,513.0,15.0,SEG,10:40 às 12:30,Ludmila da Silva Ribeiro de Britto
,,310.0,8.0,,,Ludmila da Silva Ribeiro de Britto
,,505.0,4.0,,,Ludmila da Silva Ribeiro de Britto
,,512.0,6.0,,,Ludmila da Silva Ribeiro de Britto
,,515.0,4.0,,,Ludmila da Silva Ribeiro de Britto
,,310.0,8.0,QUA,10:40 às 12:30,Ludmila da Silva Ribeiro de Britto
,,515.0,4.0,,,Ludmila da Silva Ribeiro de Britto
,,513.0,15.0,,,Ludmila da Silva Ribeiro de Britto
,,512.0,6.0,,,Ludmila da Silva Ribeiro de Britto
,,505.0,4.0,,,Ludmila da Silva Ribeiro de Britto
,,515.0,4.0,SEX,10:40 às 12:30,Ludmila da Silva Ribeiro de Britto
,,513.0,15.0,,,Ludmila da Silva Ribeiro de Britto
,,512.0,6.0,,,Ludmila da Silva Ribeiro de Britto
,,310.0,8.0,,,Ludmila da Silva Ribeiro de Britto
,,505.0,4.0,,,Ludmila da Silva Ribeiro de Britto
,,,,,,
,,,,,,
