"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET001 - LÌNGUA PORTUGUESA I  N-100","010100","210","45","QUA","14:50 às 16:40","Carola Rapp"
NA,NA,NA,NA,"SEX","14:50 às 16:40","Carola Rapp"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET032 - PALEOGRAFIA ECDOTICA IV  N-100","010000","387","5","SEX","13:00 às 15:45","Alicia Duha Lose"
NA,NA,"580","1",NA,NA,"Alicia Duha Lose"
NA,NA,"310","10",NA,NA,"Alicia Duha Lose"
NA,NA,"327","2",NA,NA,"Alicia Duha Lose"
NA,NA,"386","10",NA,NA,"Alicia Duha Lose"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET044 - LÍNGUA PORTUGUESA COMO INSTRUMENTO DE COMUNICAÇÃO N-100","010100","282","45","QUA","18:30 às 20:20","Paulo Henrique de Souza Lopes"
NA,NA,NA,NA,NA,"20:20 às 22:10","Paulo Henrique de Souza Lopes"
NA,"020200","381","45","QUI","18:30 às 20:20","Lavinia Neves dos Santos Mattos"
NA,NA,NA,NA,NA,"20:20 às 22:10","Lavinia Neves dos Santos Mattos"
NA,"030300","304","42","SEG","10:40 às 12:30","Maria do Carmo Pascoli"
NA,NA,"327","1",NA,NA,"Maria do Carmo Pascoli"
NA,NA,"190","1",NA,NA,"Maria do Carmo Pascoli"
NA,NA,"387","1",NA,NA,"Maria do Carmo Pascoli"
NA,NA,"190","1","QUA","10:40 às 12:30","Maria do Carmo Pascoli"
NA,NA,"387","1",NA,NA,"Maria do Carmo Pascoli"
NA,NA,"304","42",NA,NA,"Maria do Carmo Pascoli"
NA,NA,"327","1",NA,NA,"Maria do Carmo Pascoli"
NA,"040400","317","45","SEG","13:00 às 14:50","Lavinia Neves dos Santos Mattos"
NA,NA,NA,NA,NA,"14:50 às 16:40","Lavinia Neves dos Santos Mattos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET054 - INGLES INSTRUMENTAL II  N-100","010000","303","30","QUI","14:50 às 17:35","Bruno de Almeida dos Santos"
NA,NA,"387","2",NA,NA,"Bruno de Almeida dos Santos"
NA,NA,"310","5",NA,NA,"Bruno de Almeida dos Santos"
NA,"020000","189","2","SEX","14:50 às 17:35","Diandra Sousa Santos"
NA,NA,"190","1",NA,NA,"Diandra Sousa Santos"
NA,NA,"303","30",NA,NA,"Diandra Sousa Santos"
NA,NA,"116","4",NA,NA,"Diandra Sousa Santos"
NA,NA,"387","2",NA,NA,"Diandra Sousa Santos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET066 - INTROD. AOS ESTUD.LINGUISTICOS","010000","303","30","TER","07:00 às 08:50","Denise Maria Oliveira Zoghbi"
NA,NA,NA,NA,"QUI","07:00 às 08:50","Denise Maria Oliveira Zoghbi"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET115 - LITERATURA BRASILEIRA VI N-100","010000","303","35","SEG","08:50 às 10:40","Docente Concursado"
NA,NA,"386","5",NA,NA,"Docente Concursado"
NA,NA,"310","5",NA,NA,"Docente Concursado"
NA,NA,NA,NA,"QUI","08:50 às 10:40","Docente Concursado"
NA,NA,"386","5",NA,NA,"Docente Concursado"
NA,NA,"303","35",NA,NA,"Docente Concursado"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET396 - LINGUA PORTUGUESA  XX-A   N-100","010000","210","35","QUA","16:40 às 18:30","Carola Rapp"
NA,NA,NA,NA,"SEX","16:40 às 18:30","Carola Rapp"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"LET399 - FONETICA E FONOLOGIA","010100","210","45","TER","16:40 às 18:30","Carola Rapp"
NA,NA,NA,NA,"QUI","16:40 às 18:30","Carola Rapp"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
