Disciplina,Turma,Coleg.,Vagas Ofe,Dia,HorÃ¡rio,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC062 - ATIVIDADE MOTORA NA PROMOCAO DA SAUDE,10100.0,315.0,10.0,QUA,08:50 Ã s 10:40,Francisco Jose Gondim Pitanga
,,,,,10:40 Ã s 12:30,Francisco Jose Gondim Pitanga
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC065 - FUTEBOL DE CAMPO,10100.0,315.0,10.0,QUA,14:50 Ã s 16:40,Fernando Reis do Espirito Santo
,,,,,16:40 Ã s 18:30,Fernando Reis do Espirito Santo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC067 - GINASTICA POSTURAL,10100.0,226.0,4.0,SEG,07:00 Ã s 08:50,Jose Ney do Nascimento Santos
,,315.0,10.0,,,Jose Ney do Nascimento Santos
,,387.0,2.0,,,Jose Ney do Nascimento Santos
,,515.0,2.0,,,Jose Ney do Nascimento Santos
,,506.0,3.0,,,Jose Ney do Nascimento Santos
,,286.0,2.0,,,Jose Ney do Nascimento Santos
,,327.0,2.0,,,Jose Ney do Nascimento Santos
,,387.0,2.0,QUA,07:00 Ã s 08:50,Jose Ney do Nascimento Santos
,,226.0,4.0,,,Jose Ney do Nascimento Santos
,,506.0,3.0,,,Jose Ney do Nascimento Santos
,,315.0,10.0,,,Jose Ney do Nascimento Santos
,,286.0,2.0,,,Jose Ney do Nascimento Santos
,,515.0,2.0,,,Jose Ney do Nascimento Santos
,,327.0,2.0,,,Jose Ney do Nascimento Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC142 - TÃCNICAS E RECURSOS AUDIO-VISUAIS,10101.0,387.0,3.0,TER,13:00 Ã s 14:50,Menandro Celso de Castro Ramos
,,310.0,1.0,,,Menandro Celso de Castro Ramos
,,515.0,3.0,,,Menandro Celso de Castro Ramos
,,402.0,1.0,,,Menandro Celso de Castro Ramos
,,481.0,1.0,,,Menandro Celso de Castro Ramos
,,181.0,1.0,,,Menandro Celso de Castro Ramos
,,403.0,1.0,,,Menandro Celso de Castro Ramos
,,401.0,3.0,,,Menandro Celso de Castro Ramos
,,327.0,3.0,,,Menandro Celso de Castro Ramos
,,113.0,3.0,,,Menandro Celso de Castro Ramos
,,310.0,1.0,QUI,13:00 Ã s 14:50,Menandro Celso de Castro Ramos
,,113.0,3.0,,,Menandro Celso de Castro Ramos
,,181.0,1.0,,,Menandro Celso de Castro Ramos
,,327.0,3.0,,,Menandro Celso de Castro Ramos
,,401.0,3.0,,,Menandro Celso de Castro Ramos
,,481.0,1.0,,,Menandro Celso de Castro Ramos
,,403.0,1.0,,,Menandro Celso de Castro Ramos
,,515.0,3.0,,,Menandro Celso de Castro Ramos
,,402.0,1.0,,,Menandro Celso de Castro Ramos
,,387.0,3.0,,,Menandro Celso de Castro Ramos
,,481.0,1.0,,14:50 Ã s 17:35,Menandro Celso de Castro Ramos
,,402.0,1.0,,,Menandro Celso de Castro Ramos
,,310.0,1.0,,,Menandro Celso de Castro Ramos
,,403.0,1.0,,,Menandro Celso de Castro Ramos
