Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"EDC001 - EDUCAÇÃO ABERTA, CONTINUADA E À DISTÂNCIA",10100.0,403.0,10.0,QUA,13:00 às 14:50,Teresinha Froes Burnham
,,402.0,10.0,,,Teresinha Froes Burnham
,,313.0,5.0,,,Teresinha Froes Burnham
,,196.0,2.0,,,Teresinha Froes Burnham
,,402.0,10.0,,14:50 às 16:40,Teresinha Froes Burnham
,,196.0,2.0,,,Teresinha Froes Burnham
,,403.0,10.0,,,Teresinha Froes Burnham
,,313.0,5.0,,,Teresinha Froes Burnham
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC062 - ATIVIDADE MOTORA NA PROMOCAO DA SAUDE,10100.0,315.0,25.0,QUA,08:50 às 10:40,Francisco Jose Gondim Pitanga
,,,,,10:40 às 12:30,Francisco Jose Gondim Pitanga
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC067 - GINASTICA POSTURAL,10100.0,286.0,1.0,SEG,07:00 às 08:50,Jose Ney do Nascimento Santos
,,315.0,20.0,,,Jose Ney do Nascimento Santos
,,515.0,1.0,,,Jose Ney do Nascimento Santos
,,189.0,1.0,,,Jose Ney do Nascimento Santos
,,226.0,1.0,,,Jose Ney do Nascimento Santos
,,327.0,1.0,,,Jose Ney do Nascimento Santos
,,515.0,1.0,QUA,07:00 às 08:50,Jose Ney do Nascimento Santos
,,286.0,1.0,,,Jose Ney do Nascimento Santos
,,189.0,1.0,,,Jose Ney do Nascimento Santos
,,226.0,1.0,,,Jose Ney do Nascimento Santos
,,315.0,20.0,,,Jose Ney do Nascimento Santos
,,327.0,1.0,,,Jose Ney do Nascimento Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC112 - EDUCACAO COMPARADA,10100.0,312.0,40.0,SEG,08:50 às 10:40,Gilvanice Barbosa da Silva Musial
,,,,,10:40 às 12:30,Gilvanice Barbosa da Silva Musial
,20200.0,385.0,40.0,TER,18:30 às 20:20,Gilvanice Barbosa da Silva Musial
,,,,,20:20 às 22:10,Gilvanice Barbosa da Silva Musial
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EDC142 - TÉCNICAS E RECURSOS AUDIO-VISUAIS,10101.0,226.0,1.0,TER,13:00 às 14:50,Menandro Celso de Castro Ramos
,,310.0,4.0,,,Menandro Celso de Castro Ramos
,,113.0,2.0,,,Menandro Celso de Castro Ramos
,,506.0,2.0,,,Menandro Celso de Castro Ramos
,,108.0,2.0,,,Menandro Celso de Castro Ramos
,,181.0,1.0,,,Menandro Celso de Castro Ramos
,,401.0,4.0,,,Menandro Celso de Castro Ramos
,,311.0,2.0,,,Menandro Celso de Castro Ramos
,,402.0,2.0,,,Menandro Celso de Castro Ramos
,,403.0,2.0,,,Menandro Celso de Castro Ramos
,,226.0,1.0,QUI,13:00 às 14:50,Menandro Celso de Castro Ramos
,,506.0,2.0,,,Menandro Celso de Castro Ramos
,,402.0,2.0,,,Menandro Celso de Castro Ramos
,,403.0,2.0,,,Menandro Celso de Castro Ramos
