"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS533 - FLUXO TERMICO","010000","150","5","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"130","10",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS547 - HIDROLOGIA ISOTOPICA","010000","150","5","CMB","00:00 às 23:00","Maria do Rosario Zucchi"
NA,NA,"130","10",NA,NA,"Maria do Rosario Zucchi"
NA,NA,"150","5",NA,NA,"Alexandre Barreto Costa"
NA,NA,"130","10",NA,NA,"Alexandre Barreto Costa"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS556 - FISICA DA TERRA SOLIDA","010000","130","10","TER","11:00 às 13:00","Alexandre Barreto Costa"
NA,NA,"150","10",NA,NA,"Alexandre Barreto Costa"
NA,NA,NA,NA,"QUI","11:00 às 13:00","Alexandre Barreto Costa"
NA,NA,"130","10",NA,NA,"Alexandre Barreto Costa"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS720 - TE - ENSINO DE CIENCIAS: CRIATIVIDADE E EXPERIMENTACAO","010000","152","20","QUA","17:00 às 19:00","Docente não informado pelo Departamento"
NA,NA,"142","20",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS793 - PROJETO DE TESE","010000","150","10","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS794 - EXAME DE QUALIFICACAO","010000","142","90","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"150","10",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"152","90",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS795 - PROJETO DE TESE","010000","152","30","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FIS940 - ESTAGIO DOCENTE ORIENTADO/DOUTORADO","000001","151","10","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FISA03 - TEORIAS E METODOS EM HISTORIA E FILOSOFIA DAS CIENCIAS","010000","152","30","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"142","40",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FISA34 - TE - FUNDAMENTOS DA QUIMICA","010000","152","20","QUI","13:00 às 17:00","Docente não informado pelo Departamento"
NA,NA,"142","20",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FISA73 - PESQUISA ORIENTADA","010000","152","90","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"142","90",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FISA98 - SEMINÁRIO DE PESQUISA","010000","152","30","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"142","30",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
