"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENF515 - METODOLOGIA DA PESQUISA","010100","234","20","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENF530 - POLITICAS DE SAUDE","010100","234","20","QUI","13:55 às 14:50","Silvia Lucia Ferreira"
NA,NA,NA,NA,NA,"14:50 às 15:45","Silvia Lucia Ferreira"
NA,NA,NA,NA,NA,"15:45 às 16:40","Silvia Lucia Ferreira"
NA,NA,NA,NA,NA,"16:40 às 17:35","Silvia Lucia Ferreira"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENF705 - TE - TECNICAS DE REDACAO DE ARTIGOS","010000","261","10","TER","17:35 às 18:30","Cristina Maria Meira de Melo"
NA,NA,"234","10",NA,NA,"Cristina Maria Meira de Melo"
NA,NA,NA,NA,NA,"18:30 às 19:25","Cristina Maria Meira de Melo"
NA,NA,"261","10",NA,NA,"Cristina Maria Meira de Melo"
NA,NA,NA,NA,NA,"19:25 às 20:20","Cristina Maria Meira de Melo"
NA,NA,"234","10",NA,NA,"Cristina Maria Meira de Melo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENF790 - PESQUISA ORIENTADA","010000","234","3","CMB","00:00 às 23:00","Carolina de Souza Machado"
NA,"020000","234","4","CMB","00:00 às 23:00","Climene Laura de Camargo"
NA,"030000","234","1","CMB","00:00 às 23:00","Cristina Maria Meira de Melo"
NA,"040000","234","4","CMB","00:00 às 23:00","Darci de Oliveira Santa Rosa"
NA,"050000","234","1","CMB","00:00 às 23:00","Edmeia de Almeida Cardoso Coelho"
NA,"060000","234","3","CMB","00:00 às 23:00","Fernanda Carneiro Mussi"
NA,"070000","234","3","CMB","00:00 às 23:00","Gilberto Tadeu Reis da Silva"
NA,"080000","234","2","CMB","00:00 às 23:00","Jeane Freitas de Oliveira"
NA,"090000","234","5","CMB","00:00 às 23:00","Larissa Chaves Pedreira Silva"
NA,"100000","234","2","CMB","00:00 às 23:00","Nadirlene Pereira Gomes"
NA,"110000","234","4","CMB","00:00 às 23:00","Ridalva Dias Martins Felzemburgh"
NA,"120000","234","3","CMB","00:00 às 23:00","Rosana Maria de Oliveira Silva"
NA,"130000","234","3","CMB","00:00 às 23:00","Silvia Lucia Ferreira"
NA,"140000","234","2","CMB","00:00 às 23:00","Simone Coelho Amestoy"
NA,"150000","234","7","CMB","00:00 às 23:00","Tania Maria de Oliva Menezes"
NA,"160000","234","4","CMB","00:00 às 23:00","Telmara Menezes Couto"
NA,"170000","234","2","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"180000","234","1","CMB","00:00 às 23:00","Claudia Geovana da Silva Pires"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENF791 - TIROCINIO DOCENTE ORIENTADO","010000","261","18","CMB","00:00 às 23:00","Gilberto Tadeu Reis da Silva"
NA,NA,"234","16",NA,NA,"Gilberto Tadeu Reis da Silva"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENF792 - PROJETO DE DISSERTACAO","010000","234","49","CMB","00:00 às 23:00","Darci de Oliveira Santa Rosa"
NA,NA,NA,NA,NA,NA,"Larissa Chaves Pedreira Silva"
NA,NA,NA,NA,NA,NA,"Climene Laura de Camargo"
NA,NA,NA,NA,NA,NA,"Fernanda Carneiro Mussi"
NA,NA,NA,NA,NA,NA,"Nadirlene Pereira Gomes"
NA,NA,NA,NA,NA,NA,"Claudia Geovana da Silva Pires"
NA,NA,NA,NA,NA,NA,"Tania Maria de Oliva Menezes"
NA,NA,NA,NA,NA,NA,"Carolina de Souza Machado"
NA,NA,NA,NA,NA,NA,"Ridalva Dias Martins Felzemburgh"
NA,"020000","234","22","CMB","00:00 às 23:00","Cristina Maria Meira de Melo"
NA,NA,NA,NA,NA,NA,"Rosana Maria de Oliveira Silva"
NA,NA,NA,NA,NA,NA,"Simone Coelho Amestoy"
NA,NA,NA,NA,NA,NA,"Gilberto Tadeu Reis da Silva"
NA,"030000","234","15","CMB","00:00 às 23:00","Silvia Lucia Ferreira"
NA,NA,NA,NA,NA,NA,"Jeane Freitas de Oliveira"
NA,NA,NA,NA,NA,NA,"Edmeia de Almeida Cardoso Coelho"
NA,NA,NA,NA,NA,NA,"Telmara Menezes Couto"
NA,NA,NA,NA,NA,NA,NA
