"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI522 - METODOS INSTRUMENTAIS EM QUIMICA INORGANICA","010000","134","7","QUA","14:00 às 18:00","Kleber Queiroz Ferreira"
NA,NA,"154","8",NA,NA,"Kleber Queiroz Ferreira"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI528 - FISICO-QUIMICA AVANCADA","010000","134","7","QUA","07:00 às 11:00","Maria do Carmo Rangel Santos Varela"
NA,NA,"154","8",NA,NA,"Maria do Carmo Rangel Santos Varela"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI531 - QUIMICA QUANTICA","010000","154","8","TER","15:00 às 17:00","Marcos Malta dos Santos"
NA,NA,"134","7",NA,NA,"Marcos Malta dos Santos"
NA,NA,NA,NA,"QUI","15:00 às 17:00","Marcos Malta dos Santos"
NA,NA,"154","8",NA,NA,"Marcos Malta dos Santos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI533 - CATALISE HETEROGENEA","010000","134","7","TER","07:00 às 09:00","Heloysa Martins Carvalho Andrade"
NA,NA,"154","8",NA,NA,"Heloysa Martins Carvalho Andrade"
NA,NA,NA,NA,"QUI","07:00 às 09:00","Heloysa Martins Carvalho Andrade"
NA,NA,"134","7",NA,NA,"Heloysa Martins Carvalho Andrade"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI538 - ESTRUTURA, REATIVIDADE E MECANICA DE REACOES EM QUI ORGANICA","010000","154","8","SEG","10:00 às 12:00","Silvio do Desterro Cunha"
NA,NA,"134","7",NA,NA,"Silvio do Desterro Cunha"
NA,NA,NA,NA,"QUA","10:00 às 12:00","Silvio do Desterro Cunha"
NA,NA,"154","8",NA,NA,"Silvio do Desterro Cunha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI542 - SEMINARIO GERAL EM QUIMICA","010000","134","10","TER","13:00 às 14:00","Jailson Bittencourt de Andrade"
NA,"020000","154","6","TER","14:00 às 15:00","Jailson Bittencourt de Andrade"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI543 - QUIMICA INORGANICA AVANCADA","010000","154","10","TER","09:00 às 11:00","Artur Jose Santos Mascarenhas"
NA,NA,"134","10",NA,NA,"Artur Jose Santos Mascarenhas"
NA,NA,"154","10","QUI","09:00 às 11:00","Artur Jose Santos Mascarenhas"
NA,NA,"134","10",NA,NA,"Artur Jose Santos Mascarenhas"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI546 - QUIMICA DOS COMPOSTOS INORGANICOS","010000","154","8","SEG","09:00 às 11:00","Zenis Novais da Rocha"
NA,NA,"134","10",NA,NA,"Zenis Novais da Rocha"
NA,NA,"154","8","QUA","09:00 às 11:00","Zenis Novais da Rocha"
NA,NA,"134","10",NA,NA,"Zenis Novais da Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI555 - QUIMICA DA HIDROSFERA","010000","154","15","TER","13:00 às 16:00","Vania Palmeira Campos"
NA,NA,"134","15",NA,NA,"Vania Palmeira Campos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"QUI565 - ESTUDOS AVANCADOS EM CROMATOGRAFIA","010100","154","3","SEX","07:00 às 09:00","Pedro Afonso de Paula Pereira"
NA,NA,"134","3",NA,NA,"Pedro Afonso de Paula Pereira"
NA,NA,"154","3",NA,"09:00 às 10:00","Jailson Bittencourt de Andrade"
NA,NA,"134","3",NA,NA,"Jailson Bittencourt de Andrade"
NA,NA,"154","3",NA,"10:00 às 12:00","Jailson Bittencourt de Andrade"
NA,NA,"134","3",NA,NA,"Jailson Bittencourt de Andrade"
NA,NA,NA,NA,NA,"13:00 às 15:00","Pedro Afonso de Paula Pereira"
