Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DIR005 - DIREITO CONSTITUCIONAL I,10000.0,308.0,50.0,TER,09:00 às 11:00,Manoel Jorge e Silva Neto
,,,,QUI,09:00 às 11:00,Manoel Jorge e Silva Neto
,20000.0,308.0,50.0,TER,11:00 às 13:00,Manoel Jorge e Silva Neto
,,,,QUI,11:00 às 13:00,Manoel Jorge e Silva Neto
,30000.0,387.0,45.0,SEX,18:30 às 22:30,Bernardo Brasil Campinho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DIR006 - DIREITO CONSTITUCIONAL II - A,10000.0,308.0,50.0,SEG,11:00 às 13:00,Dirley da Cunha Junior
,,,,QUA,11:00 às 13:00,Dirley da Cunha Junior
,20000.0,308.0,50.0,TER,09:00 às 11:00,Laise Maria Guimaraes Santos
,,,,QUI,09:00 às 11:00,Laise Maria Guimaraes Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DIR007 - DIREITOS FUNDAMENTAIS,10000.0,308.0,50.0,SEG,07:00 às 09:00,Andre Luiz Batista Neves
,,,,QUA,07:00 às 09:00,Andre Luiz Batista Neves
,20000.0,308.0,50.0,SEG,09:00 às 11:00,Andre Luiz Batista Neves
,,,,QUA,09:00 às 11:00,Andre Luiz Batista Neves
,30000.0,382.0,50.0,SEG,18:30 às 20:30,Fabio Periandro de Almeida Hirsch
,,,,QUA,18:30 às 20:30,Fabio Periandro de Almeida Hirsch
,40000.0,382.0,50.0,SEG,20:30 às 22:30,Fabio Periandro de Almeida Hirsch
,,,,QUA,20:30 às 22:30,Fabio Periandro de Almeida Hirsch
,50000.0,387.0,40.0,QUI,18:30 às 22:30,Bernardo Brasil Campinho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DIR012 - DIREITO DOS CONTRATOS,10000.0,308.0,50.0,SEG,07:00 às 09:00,Francisco Fontes Hupsel
,,,,QUA,07:00 às 09:00,Francisco Fontes Hupsel
,20000.0,308.0,50.0,SEG,09:00 às 11:00,Francisco Fontes Hupsel
,,,,QUA,09:00 às 11:00,Francisco Fontes Hupsel
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DIR015 - DIREITO DE FAMILIA,10000.0,308.0,50.0,SEG,09:00 às 11:00,Nilza Maria Costa dos Reis
,,,,QUA,09:00 às 11:00,Nilza Maria Costa dos Reis
,20000.0,308.0,200.0,SEG,11:00 às 13:00,Joao Carlos Macedo Monteiro
,,,,QUA,11:00 às 13:00,Joao Carlos Macedo Monteiro
,30000.0,382.0,50.0,SEG,18:30 às 20:30,Emanuel Lins Freire Vasconcellos
,,,,QUA,18:30 às 20:30,Emanuel Lins Freire Vasconcellos
,40000.0,382.0,50.0,SEG,20:30 às 22:30,Emanuel Lins Freire Vasconcellos
,,,,QUA,20:30 às 22:30,Emanuel Lins Freire Vasconcellos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DIR016 - DIREITO DAS SUCESSÕES,10000.0,308.0,50.0,SEG,09:00 às 11:00,Joao Carlos Macedo Monteiro
