Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
COM525 - TEMAS EM TEORIAS CONTEMPORANEAS DA COMUNICACAO E DA CULTURA,10000.0,337.0,45.0,TER,13:55 às 17:35,Leonor Graciela Natansohn
,,351.0,45.0,,,Leonor Graciela Natansohn
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
COM546 - SEMINARIO AVANCADO,10000.0,351.0,50.0,QUI,13:55 às 17:35,Andre Luiz Martins Lemos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
COM790 - PESQUISA ORIENTADA,10000.0,351.0,65.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,337.0,60.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
COM791 - TIROCINIO DOCENTE ORIENTADO,10000.0,351.0,60.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,337.0,60.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
COMA62 - TEORIAS DA ANÁLISE DE PRODUTOS E LINGUAGENS DA CULTURA......,10000.0,351.0,45.0,TER,13:55 às 17:35,Giovandro Marcus Ferreira
,,337.0,45.0,,,Giovandro Marcus Ferreira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
COMA66 - TEMAS EM METODOLOGIAS DE ANÁLISE DE PRODUTOS E LINGUAGENS...,10000.0,351.0,45.0,QUA,13:55 às 17:35,Lia da Fonseca Seixas
,,337.0,45.0,,,Lia da Fonseca Seixas
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
COMA76 - COMUNICAÇÃO E POLÍTICA,10000.0,351.0,45.0,TER,14:50 às 18:30,Wilson da Silva Gomes
,,337.0,45.0,,,Wilson da Silva Gomes
