"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"HACA01 - ESTUDOS SOBRE A CONTEMPORANEIDADE I","010000","226","24","SEG","13:00 às 16:40","Docente Visitante"
NA,NA,"515","18",NA,NA,"Docente Visitante"
NA,NA,"327","17",NA,NA,"Docente Visitante"
NA,"020000","515","11","SEG","13:00 às 16:40","Ana Lucia Lage Pereira"
NA,NA,"226","12",NA,NA,"Ana Lucia Lage Pereira"
NA,NA,"327","11",NA,NA,"Ana Lucia Lage Pereira"
NA,"030000","226","12","SEG","13:00 às 16:40","Tigana Santana Neves Santos"
NA,NA,"515","11",NA,NA,"Tigana Santana Neves Santos"
NA,NA,"327","11",NA,NA,"Tigana Santana Neves Santos"
NA,"040000","327","11","SEG","13:00 às 16:40","Isa Beatriz da Cruz Neves"
NA,NA,"226","12",NA,NA,"Isa Beatriz da Cruz Neves"
NA,NA,"515","10",NA,NA,"Isa Beatriz da Cruz Neves"
NA,"050000","190","21","QUA","13:00 às 16:40","Ana Lucia Lage Pereira"
NA,NA,"515","5",NA,NA,"Ana Lucia Lage Pereira"
NA,NA,"327","4",NA,NA,"Ana Lucia Lage Pereira"
NA,"060000","327","18","QUA","13:00 às 16:40","Mariela Brazon Hernandez"
NA,NA,"515","19",NA,NA,"Mariela Brazon Hernandez"
NA,NA,"190","18",NA,NA,"Mariela Brazon Hernandez"
NA,"070000","515","4","QUA","13:00 às 16:40","Juan Manuel Sanchez Arteaga"
NA,NA,"190","21",NA,NA,"Juan Manuel Sanchez Arteaga"
NA,NA,"327","5",NA,NA,"Juan Manuel Sanchez Arteaga"
NA,"080000","515","18","QUA","13:00 às 16:40","Haenz Gutierrez Quintana"
NA,NA,"327","19",NA,NA,"Haenz Gutierrez Quintana"
NA,NA,"190","18",NA,NA,"Haenz Gutierrez Quintana"
NA,"090000","515","4","QUA","13:00 às 16:40","Lynn Rosalina Gama Alves"
NA,NA,"327","4",NA,NA,"Lynn Rosalina Gama Alves"
NA,NA,"190","22",NA,NA,"Lynn Rosalina Gama Alves"
NA,"100000","226","40","SEX","13:00 às 16:40","Anamelia Lins e Silva Franco"
NA,"110000","286","10","SEG","18:30 às 22:10","Livia Liberato de Matos Reis"
NA,NA,"387","10",NA,NA,"Livia Liberato de Matos Reis"
NA,NA,"189","10",NA,NA,"Livia Liberato de Matos Reis"
NA,NA,"580","5",NA,NA,"Livia Liberato de Matos Reis"
NA,"120000","286","10","SEG","18:30 às 22:10","Thiago de Araujo Pinho"
NA,NA,"580","5",NA,NA,"Thiago de Araujo Pinho"
NA,NA,"387","10",NA,NA,"Thiago de Araujo Pinho"
NA,NA,"189","10",NA,NA,"Thiago de Araujo Pinho"
NA,"130000","580","20","SEG","18:30 às 22:10","Messias Guimaraes Bandeira"
NA,NA,"387","5",NA,NA,"Messias Guimaraes Bandeira"
NA,NA,"189","5",NA,NA,"Messias Guimaraes Bandeira"
NA,NA,"286","5",NA,NA,"Messias Guimaraes Bandeira"
NA,"140000","387","10","SEG","18:30 às 22:10","Gabriela Lamego"
NA,NA,"580","5",NA,NA,"Gabriela Lamego"
NA,NA,"286","10",NA,NA,"Gabriela Lamego"
NA,NA,"189","10",NA,NA,"Gabriela Lamego"
NA,"150000","580","5","SEG","18:30 às 22:10","Anamelia Lins e Silva Franco"
NA,NA,"286","10",NA,NA,"Anamelia Lins e Silva Franco"
NA,NA,"387","10",NA,NA,"Anamelia Lins e Silva Franco"
NA,NA,"189","10",NA,NA,"Anamelia Lins e Silva Franco"
NA,"160000","580","5","SEG","18:30 às 22:10","Isa Beatriz da Cruz Neves"
NA,NA,"387","10",NA,NA,"Isa Beatriz da Cruz Neves"
NA,NA,"189","10",NA,NA,"Isa Beatriz da Cruz Neves"
NA,NA,"286","10",NA,NA,"Isa Beatriz da Cruz Neves"
NA,"170000","580","5","SEG","18:30 às 22:10","Rita de Cassia Aragao Matos"
NA,NA,"189","10",NA,NA,"Rita de Cassia Aragao Matos"
NA,NA,"286","10",NA,NA,"Rita de Cassia Aragao Matos"
NA,NA,"387","10",NA,NA,"Rita de Cassia Aragao Matos"
NA,"180000","387","10","SEG","18:30 às 22:10","Henrique Campos de Oliveira"
NA,NA,"189","15",NA,NA,"Henrique Campos de Oliveira"
NA,NA,"286","10",NA,NA,"Henrique Campos de Oliveira"
NA,"190000","387","15","SEG","18:30 às 22:10","Murilo Guerreiro Arouca"
NA,NA,"189","10",NA,NA,"Murilo Guerreiro Arouca"
NA,NA,"286","10",NA,NA,"Murilo Guerreiro Arouca"
NA,"200000","189","10","SEG","18:30 às 22:10","Paulo Alberto Paes Gomes"
NA,NA,"387","10",NA,NA,"Paulo Alberto Paes Gomes"
NA,NA,"286","15",NA,NA,"Paulo Alberto Paes Gomes"
NA,"210000","580","16","QUA","18:30 às 22:10","Jessica Cristina Rezende Maximo"
NA,NA,"387","19",NA,NA,"Jessica Cristina Rezende Maximo"
NA,NA,"286","15",NA,NA,"Jessica Cristina Rezende Maximo"
NA,"220000","580","11","QUA","18:30 às 22:10","Livia Liberato de Matos Reis"
