Disciplina,Turma,Coleg.,Vagas Ofe,Dia,HorÃ¡rio,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
HACA01 - ESTUDOS SOBRE A CONTEMPORANEIDADE I,10000.0,327.0,30.0,SEG,13:00 Ã s 16:40,Djalma Rodrigues Lima Neto
,,226.0,27.0,,,Djalma Rodrigues Lima Neto
,20000.0,226.0,28.0,SEG,13:00 Ã s 16:40,Haenz Gutierrez Quintana
,,327.0,30.0,,,Haenz Gutierrez Quintana
,30000.0,515.0,53.0,QUA,13:00 Ã s 16:40,Brian Teles Fonseca de Macedo
,40000.0,327.0,14.0,SEX,13:00 Ã s 16:40,Docente Substituto a Contratar
,,190.0,22.0,,,Docente Substituto a Contratar
,,317.0,2.0,,,Docente Substituto a Contratar
,,515.0,11.0,,,Docente Substituto a Contratar
,,226.0,11.0,,,Docente Substituto a Contratar
,50000.0,515.0,11.0,SEX,13:00 Ã s 16:40,Brian Teles Fonseca de Macedo
,,327.0,14.0,,,Brian Teles Fonseca de Macedo
,,190.0,22.0,,,Brian Teles Fonseca de Macedo
,,317.0,2.0,,,Brian Teles Fonseca de Macedo
,,226.0,11.0,,,Brian Teles Fonseca de Macedo
,60000.0,190.0,22.0,SEX,13:00 Ã s 16:40,Ana Lucia Lage Pereira
,,327.0,14.0,,,Ana Lucia Lage Pereira
,,317.0,2.0,,,Ana Lucia Lage Pereira
,,226.0,11.0,,,Ana Lucia Lage Pereira
,,515.0,10.0,,,Ana Lucia Lage Pereira
,70000.0,327.0,14.0,SEX,13:00 Ã s 16:40,Alcindor Antonio Diniz de Oliveira
,,515.0,10.0,,,Alcindor Antonio Diniz de Oliveira
,,317.0,2.0,,,Alcindor Antonio Diniz de Oliveira
,,226.0,11.0,,,Alcindor Antonio Diniz de Oliveira
,,190.0,22.0,,,Alcindor Antonio Diniz de Oliveira
,80000.0,190.0,22.0,SEX,13:00 Ã s 16:40,Fernanda Rebelo Pinto
,,226.0,11.0,,,Fernanda Rebelo Pinto
,,515.0,10.0,,,Fernanda Rebelo Pinto
,,327.0,14.0,,,Fernanda Rebelo Pinto
,,317.0,2.0,,,Fernanda Rebelo Pinto
,90000.0,283.0,3.0,SEG,18:30 Ã s 22:10,Marinyze das Gracas Prates de Oliveira
,,189.0,22.0,,,Marinyze das Gracas Prates de Oliveira
,,580.0,8.0,,,Marinyze das Gracas Prates de Oliveira
,,387.0,23.0,,,Marinyze das Gracas Prates de Oliveira
,,286.0,7.0,,,Marinyze das Gracas Prates de Oliveira
,100000.0,387.0,23.0,SEG,18:30 Ã s 22:10,Brian Teles Fonseca de Macedo
,,580.0,8.0,,,Brian Teles Fonseca de Macedo
,,286.0,8.0,,,Brian Teles Fonseca de Macedo
,,112.0,5.0,,,Brian Teles Fonseca de Macedo
,,189.0,21.0,,,Brian Teles Fonseca de Macedo
,110000.0,189.0,21.0,SEG,18:30 Ã s 22:10,Docente Substituto a Contratar
,,580.0,7.0,,,Docente Substituto a Contratar
,,286.0,8.0,,,Docente Substituto a Contratar
,,387.0,24.0,,,Docente Substituto a Contratar
