Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
HACA01 - ESTUDOS SOBRE A CONTEMPORANEIDADE I,10000.0,327.0,50.0,SEG,13:00 às 16:40,Juan Manuel Sanchez Arteaga
,,501.0,3.0,,,Juan Manuel Sanchez Arteaga
,20000.0,387.0,20.0,SEG,18:30 às 22:10,Brian Teles Fonseca de Macedo
,,580.0,20.0,,,Brian Teles Fonseca de Macedo
,,286.0,10.0,,,Brian Teles Fonseca de Macedo
,30000.0,580.0,20.0,SEG,18:30 às 22:10,Priscila Cabral Almeida
,,286.0,10.0,,,Priscila Cabral Almeida
,,387.0,20.0,,,Priscila Cabral Almeida
,40000.0,286.0,10.0,SEG,18:30 às 22:10,Haenz Gutierrez Quintana
,,580.0,20.0,,,Haenz Gutierrez Quintana
,,387.0,20.0,,,Haenz Gutierrez Quintana
,50000.0,580.0,20.0,SEG,18:30 às 22:10,Raquel Rodrigues Rocha
,,387.0,20.0,,,Raquel Rodrigues Rocha
,,286.0,10.0,,,Raquel Rodrigues Rocha
,60000.0,286.0,10.0,SEG,18:30 às 22:10,Thiago Pires Oliveira
,,580.0,20.0,,,Thiago Pires Oliveira
,,387.0,20.0,,,Thiago Pires Oliveira
,70000.0,515.0,12.0,QUA,13:00 às 16:40,Ana Lucia Lage Pereira
,,327.0,13.0,,,Ana Lucia Lage Pereira
,,190.0,12.0,,,Ana Lucia Lage Pereira
,,226.0,13.0,,,Ana Lucia Lage Pereira
,80000.0,515.0,13.0,QUA,13:00 às 16:40,Itan Cruz Ramos
,,226.0,12.0,,,Itan Cruz Ramos
,,327.0,12.0,,,Itan Cruz Ramos
,,190.0,13.0,,,Itan Cruz Ramos
,90000.0,515.0,12.0,QUA,13:00 às 16:40,Andre Luis de Lima Carvalho
,,226.0,13.0,,,Andre Luis de Lima Carvalho
,,327.0,13.0,,,Andre Luis de Lima Carvalho
,,190.0,12.0,,,Andre Luis de Lima Carvalho
,100000.0,226.0,12.0,QUA,13:00 às 16:40,Juan Manuel Sanchez Arteaga
,,190.0,13.0,,,Juan Manuel Sanchez Arteaga
,,515.0,13.0,,,Juan Manuel Sanchez Arteaga
,,327.0,12.0,,,Juan Manuel Sanchez Arteaga
,110000.0,189.0,14.0,QUA,18:30 às 22:10,Raquel Rodrigues Rocha
,,580.0,7.0,,,Raquel Rodrigues Rocha
,,480.0,2.0,,,Raquel Rodrigues Rocha
,,387.0,15.0,,,Raquel Rodrigues Rocha
,,286.0,14.0,,,Raquel Rodrigues Rocha
,120000.0,286.0,14.0,QUA,18:30 às 22:10,Itan Cruz Ramos
,,387.0,14.0,,,Itan Cruz Ramos
,,189.0,15.0,,,Itan Cruz Ramos
,,580.0,7.0,,,Itan Cruz Ramos
,,480.0,2.0,,,Itan Cruz Ramos
,130000.0,580.0,7.0,QUA,18:30 às 22:10,Priscila Cabral Almeida
,,189.0,14.0,,,Priscila Cabral Almeida
,,387.0,15.0,,,Priscila Cabral Almeida
,,286.0,14.0,,,Priscila Cabral Almeida
,140000.0,189.0,15.0,QUA,18:30 às 22:10,Beatriz Oliveira de Almeida Lima
