"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT013 - MATEMATICA I","010100","301","50","SEG","07:00 às 08:50","Eliane da Silva dos Santos"
NA,NA,"327","3",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"305","12",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"301","50","QUA","07:00 às 08:50","Eliane da Silva dos Santos"
NA,NA,"327","3",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"305","12",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"301","50","SEX","07:00 às 08:50","Eliane da Silva dos Santos"
NA,NA,"327","3",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"305","12",NA,NA,"Eliane da Silva dos Santos"
NA,"020200","301","12","SEG","08:50 às 10:40","Eliane da Silva dos Santos"
NA,NA,"305","10",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"304","40",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"387","1",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"189","2",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"387","1","QUA","08:50 às 10:40","Eliane da Silva dos Santos"
NA,NA,"301","12",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"189","2",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"304","40",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"305","10",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"304","40","SEX","08:50 às 10:40","Eliane da Silva dos Santos"
NA,NA,"305","10",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"189","2",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"387","1",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"301","12",NA,NA,"Eliane da Silva dos Santos"
NA,"030300","304","25","SEG","10:40 às 12:30","Adriano Pedreira Cattai"
NA,NA,"301","40",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"304","25","QUA","10:40 às 12:30","Adriano Pedreira Cattai"
NA,NA,"301","40",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"304","25","SEX","10:40 às 12:30","Adriano Pedreira Cattai"
NA,NA,"301","40",NA,NA,"Adriano Pedreira Cattai"
NA,"040400","189","3","SEG","10:40 às 12:30","Eliane da Silva dos Santos"
NA,NA,"304","15",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"387","2",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"327","2",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"301","20",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"305","20",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"387","2","QUA","10:40 às 12:30","Eliane da Silva dos Santos"
NA,NA,"327","2",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"305","20",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"301","20",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"304","15",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"189","3",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"387","2","SEX","10:40 às 12:30","Eliane da Silva dos Santos"
NA,NA,"305","20",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"301","20",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"304","15",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"327","2",NA,NA,"Eliane da Silva dos Santos"
NA,NA,"189","3",NA,NA,"Eliane da Silva dos Santos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT015 - COMPLEMENTOS DE MATEMATICA I","010100","119","2","SEG","07:00 às 08:50","Adriano Pedreira Cattai"
NA,NA,"209","40",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"189","2",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"190","2",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"209","40","QUA","07:00 às 08:50","Adriano Pedreira Cattai"
NA,NA,"190","2",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"189","2",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"119","2",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"189","2","SEX","07:00 às 08:50","Adriano Pedreira Cattai"
NA,NA,"119","2",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"209","40",NA,NA,"Adriano Pedreira Cattai"
NA,NA,"190","2",NA,NA,"Adriano Pedreira Cattai"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT019 - ELEMENTOS DE MATEMATICA","010000","314","40","TER","07:00 às 08:50","Moacyr Rodrigues de Miranda Junior"
NA,NA,NA,NA,"QUI","07:00 às 08:50","Moacyr Rodrigues de Miranda Junior"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
