"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT013 - MATEMATICA I","010100","301","60","SEG","07:00 às 08:50","Renata de Moura Issa Vianna"
NA,NA,NA,NA,"QUA","07:00 às 08:50","Renata de Moura Issa Vianna"
NA,NA,NA,NA,"SEX","07:00 às 08:50","Renata de Moura Issa Vianna"
NA,"020200","301","60","SEG","08:50 às 10:40","Leopoldina Cachoeira Menezes"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Leopoldina Cachoeira Menezes"
NA,NA,NA,NA,"SEX","08:50 às 10:40","Leopoldina Cachoeira Menezes"
NA,"030300","189","5","SEG","08:50 às 10:40","Renata de Moura Issa Vianna"
NA,NA,"304","45",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,"190","5",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,"327","5",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,"189","5","QUA","08:50 às 10:40","Renata de Moura Issa Vianna"
NA,NA,"304","45",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,"327","5",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,"190","5",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,NA,NA,"SEX","08:50 às 10:40","Renata de Moura Issa Vianna"
NA,NA,"189","5",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,"327","5",NA,NA,"Renata de Moura Issa Vianna"
NA,NA,"304","45",NA,NA,"Renata de Moura Issa Vianna"
NA,"040400","327","15","SEG","10:40 às 12:30","Leopoldina Cachoeira Menezes"
NA,NA,"304","45",NA,NA,"Leopoldina Cachoeira Menezes"
NA,NA,"327","15","QUA","10:40 às 12:30","Leopoldina Cachoeira Menezes"
NA,NA,"304","45",NA,NA,"Leopoldina Cachoeira Menezes"
NA,NA,NA,NA,"SEX","10:40 às 12:30","Leopoldina Cachoeira Menezes"
NA,NA,"327","15",NA,NA,"Leopoldina Cachoeira Menezes"
NA,"050500","380","60","SEG","20:20 às 22:10","Docente Substituto a Contratar"
NA,NA,NA,NA,"QUA","20:20 às 22:10","Docente Substituto a Contratar"
NA,NA,NA,NA,"SEX","20:20 às 22:10","Docente Substituto a Contratar"
NA,"060600","327","10","SEG","18:30 às 20:20","Docente Substituto a Contratar"
NA,NA,"380","45",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Docente Substituto a Contratar"
NA,NA,"327","10",NA,NA,"Docente Substituto a Contratar"
NA,NA,"380","45","SEX","18:30 às 20:20","Docente Substituto a Contratar"
NA,NA,"327","10",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT019 - ELEMENTOS DE MATEMATICA","010000","314","35","TER","07:00 às 08:50","Oscar Eduardo Ocampo Uribe"
NA,NA,"190","5",NA,NA,"Oscar Eduardo Ocampo Uribe"
NA,NA,"189","5",NA,NA,"Oscar Eduardo Ocampo Uribe"
NA,NA,NA,NA,"QUI","07:00 às 08:50","Oscar Eduardo Ocampo Uribe"
NA,NA,"314","35",NA,NA,"Oscar Eduardo Ocampo Uribe"
NA,NA,"190","5",NA,NA,"Oscar Eduardo Ocampo Uribe"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT020 - ESTATISTICA I A","010100","387","8","SEG","07:00 às 08:50","Docente Substituto a Contratar"
NA,NA,"301","30",NA,NA,"Docente Substituto a Contratar"
NA,NA,"515","3",NA,NA,"Docente Substituto a Contratar"
NA,NA,"327","3",NA,NA,"Docente Substituto a Contratar"
NA,NA,"387","8","QUA","07:00 às 08:50","Docente Substituto a Contratar"
NA,NA,"515","3",NA,NA,"Docente Substituto a Contratar"
NA,NA,"301","30",NA,NA,"Docente Substituto a Contratar"
NA,NA,"327","3",NA,NA,"Docente Substituto a Contratar"
NA,"020200","327","7","SEG","08:50 às 10:40","Viveca Wolfovitch"
NA,NA,"304","38",NA,NA,"Viveca Wolfovitch"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Viveca Wolfovitch"
NA,NA,"327","7",NA,NA,"Viveca Wolfovitch"
NA,"030300","304","40","SEG","10:40 às 12:30","Helder Paulo Zacharias"
NA,NA,"327","2",NA,NA,"Helder Paulo Zacharias"
NA,NA,"382","2",NA,NA,"Helder Paulo Zacharias"
NA,NA,"308","2",NA,NA,"Helder Paulo Zacharias"
NA,NA,"382","2","QUA","10:40 às 12:30","Helder Paulo Zacharias"
NA,NA,"304","40",NA,NA,"Helder Paulo Zacharias"
NA,NA,"327","2",NA,NA,"Helder Paulo Zacharias"
NA,NA,"308","2",NA,NA,"Helder Paulo Zacharias"
NA,"040400","301","45","SEG","10:40 às 12:30","Viveca Wolfovitch"
NA,NA,NA,NA,"QUA","10:40 às 12:30","Viveca Wolfovitch"
